,start,end,vis_group_4.substrateProduct_ratio,vis_group_4.spearman.ppcor_pvalue,vis_group_4.spearman.ppcor,vis_group_2.substrateProduct_ratio,vis_group_2.spearman.ppcor_pvalue,vis_group_2.spearman.ppcor,vis_group_1.substrateProduct_ratio,vis_group_1.spearman.ppcor_pvalue,vis_group_1.spearman.ppcor,split_group_4.substrateProduct_ratio,split_group_4.spearman.ppcor_pvalue,split_group_4.spearman.ppcor,split_group_2.substrateProduct_ratio,split_group_2.spearman.ppcor_pvalue,split_group_2.spearman.ppcor,split_group_1.substrateProduct_ratio,split_group_1.spearman.ppcor_pvalue,split_group_1.spearman.ppcor,k_2013_group_4.substrateProduct_ratio,k_2013_group_4.spearman.ppcor_pvalue,k_2013_group_4.spearman.ppcor,k_2013_group_2.substrateProduct_ratio,k_2013_group_2.spearman.ppcor_pvalue,k_2013_group_2.spearman.ppcor,k_2013_group_1.substrateProduct_ratio,k_2013_group_1.spearman.ppcor_pvalue,k_2013_group_1.spearman.ppcor,k_2010_group_4.substrateProduct_ratio,k_2010_group_4.spearman.ppcor_pvalue,k_2010_group_4.spearman.ppcor,k_2010_group_2.substrateProduct_ratio,k_2010_group_2.spearman.ppcor_pvalue,k_2010_group_2.spearman.ppcor,k_2010_group_1.substrateProduct_ratio,k_2010_group_1.spearman.ppcor_pvalue,k_2010_group_1.spearman.ppcor
45,195,201,0.225551749,9.88E-09,-0.285865255,0.225719174,3.53E-08,-0.278829019,0.220674077,5.18E-07,-0.254752678,0.218263634,1.67E-31,-0.362044835,0.223943273,2.34E-16,-0.260114794,0.217027168,1.35E-55,-0.475942509,0.22401708,9.42E-41,-0.487162549,0.226134123,0.439376585,-0.030333903,0.219684753,6.84E-40,-0.485671937,0.225671307,3.04E-14,-0.331889816,0.224289431,2.37E-08,-0.249602631,0.220076343,4.06E-07,-0.227149125
46,197,176,4.134238563,4.01E-12,-0.342557868,4.195684506,0.000126182,-0.195923559,4.19045389,0.060363812,-0.096694199,4.212527989,1.71E-40,-0.408829207,4.244795941,7.34E-58,-0.484606582,4.247078955,2.65E-29,-0.351013554,4.17467158,1.88E-52,-0.544862924,4.220667146,7.90E-15,-0.297902243,4.219549483,4.78E-21,-0.357136887,4.130570019,5.39E-15,-0.340961463,4.215856694,5.00E-09,-0.26102303,4.191006445,0.00171019,-0.141770973
47,197,182,2.404054829,0.953769186,-0.002952714,2.42052554,0.880139458,-0.00778158,2.46499461,0.009065384,0.134059843,2.450214237,0.000111479,0.123562667,2.46200353,0.008765355,-0.084421718,2.508069376,0.176344488,-0.043606607,2.451871493,0.425320444,0.031036214,2.459276086,0.134985982,0.05860012,2.510131838,0.667462277,-0.016856896,2.390674079,0.309426248,0.045684193,2.429388368,0.00577847,0.124902654,2.45652008,0.653744259,0.020376751
48,197,189,2.029119489,7.33E-48,0.649515967,2.060206283,2.55E-48,0.658354119,2.074257318,2.93E-46,0.64730017,2.065029754,1.05E-227,0.810418334,2.088704346,1.89E-252,0.835770922,2.100988784,1.09E-199,0.782199428,2.041939349,5.34E-181,0.844320408,2.074167186,1.84E-135,0.781787401,2.082653273,6.88E-127,0.766077078,2.024056185,1.05E-71,0.690723098,2.065244116,2.73E-89,0.750508249,2.072335508,3.03E-60,0.651840158
49,197,190,1.940861608,1.11E-56,0.692414105,1.960771136,3.80E-57,0.700936428,1.916659794,1.77E-33,0.566587596,1.951713255,2.06E-157,0.721863888,1.963525743,4.25E-168,0.740571697,1.922930572,2.83E-106,0.626855947,1.953229946,7.72E-151,0.803541537,1.964916031,2.74E-109,0.729438951,1.928943973,1.07E-68,0.613597053,1.927732397,1.17E-63,0.660731605,1.965273942,2.64E-88,0.747770346,1.918141643,2.45E-39,0.546909786
50,197,195,1.838075826,0.039919573,-0.104357255,1.853053604,0.153998095,0.073466614,1.908484971,0.340923783,0.049116265,1.871554479,0.01203312,0.080477307,1.883556058,4.03E-07,0.162424117,1.942577256,6.51E-09,0.185617321,1.875504612,1.64E-07,0.201786048,1.878944614,0.065729569,-0.072114802,1.94402959,1.32E-12,0.272996707,1.813019501,0.034552504,-0.094831353,1.85562667,0.904256237,-0.005464702,1.897519637,0.915517376,0.004819386
51,197,197,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
52,197,199,0.879160995,0.688051917,-0.020446922,0.898472487,2.82E-12,-0.349128622,0.90911069,1.62E-07,-0.265453153,0.889961976,4.34E-26,-0.32960527,0.917487309,2.18E-66,-0.515156909,0.923171569,1.17E-29,-0.353117921,0.892136083,6.12E-29,-0.414964787,0.914463292,4.56E-29,-0.418742621,0.923723534,2.30E-49,-0.534107963,0.865255419,0.013868076,-0.110316507,0.898016676,8.70E-17,-0.364932617,0.902143571,7.22E-06,-0.201759036
53,197,200,0.820936947,4.95E-07,-0.251947604,0.823954013,3.10E-12,-0.34850864,0.844786356,1.27E-13,-0.368817087,0.821386209,1.10E-40,-0.409739671,0.830039666,7.14E-55,-0.473124612,0.85135569,4.40E-44,-0.42758595,0.84073584,1.12E-43,-0.50266256,0.836726519,1.17E-20,-0.353779593,0.861916755,1.62E-29,-0.42183868,0.797559376,1.82E-07,-0.231401804,0.819783264,2.26E-20,-0.40231628,0.838464431,4.98E-15,-0.344653844
54,197,201,0.414228491,5.04E-43,0.622619245,0.418200184,4.05E-43,0.629522104,0.421091913,9.01E-32,0.553856275,0.408359506,1.36E-123,0.661713624,0.421733979,1.59E-153,0.71820445,0.421529792,2.36E-108,0.631631264,0.419999807,7.03E-105,0.715467061,0.424806423,2.23E-80,0.652615328,0.427002892,1.19E-92,0.68820843,0.40823326,3.79E-82,0.724861319,0.416108853,2.93E-68,0.683328779,0.417513635,8.37E-39,0.543658875
55,199,176,4.704143487,3.45E-15,-0.385405667,4.670505372,1.09E-25,-0.503498149,4.610131612,2.37E-14,-0.378912975,4.735198559,1.07E-28,-0.345712932,4.627116052,1.92E-37,-0.395658929,4.601116354,1.41E-39,-0.406302735,4.681051269,2.08E-30,-0.424945691,4.616149718,2.31E-24,-0.384201077,4.568568501,4.69E-31,-0.432202398,4.777398078,1.41E-36,-0.525146691,4.695472047,3.97E-28,-0.469974432,4.646497889,7.89E-13,-0.31699158
56,199,182,2.734882098,0.003625075,-0.147354011,2.69415748,8.09E-07,-0.250505106,2.711513078,0.00025244,-0.187191775,2.75351479,5.26E-05,-0.129264211,2.683480706,1.25E-11,-0.215988397,2.716801147,1.65E-18,-0.277675124,2.748559283,5.56E-07,-0.193084797,2.689433639,0.00018635,-0.145842488,2.71748038,1.04E-11,-0.262162313,2.764256753,1.88E-08,-0.248850963,2.705450353,3.15E-06,-0.209381811,2.723100216,2.93E-09,-0.264831255
57,199,189,2.3086735,6.20E-38,0.591176684,2.293308894,1.60E-55,0.693630908,2.281968122,7.27E-45,0.639550862,2.321178194,1.74E-112,0.638360216,2.276804586,3.55E-173,0.747858521,2.276133703,8.26E-116,0.648091735,2.28959085,9.74E-77,0.637335543,2.268476603,1.78E-125,0.763361601,2.254901439,3.24E-96,0.697667657,2.340606598,1.63E-54,0.621836691,2.300131779,3.31E-70,0.690419892,2.297525676,5.53E-44,0.573782035
58,199,190,2.208581906,0.155494261,-0.072248203,2.182844474,1.33E-05,0.221913758,2.108734126,0.000242296,0.187719062,2.193870102,4.14E-11,0.209471072,2.140437818,2.09E-23,0.31350835,2.083283242,3.63E-13,0.231350177,2.190197071,8.40E-23,0.369158455,2.149101452,3.17E-05,0.1621879,2.088556942,1.75E-10,0.246538411,2.229978925,0.006083535,0.122894034,2.189083269,3.15E-07,0.229256533,2.126788165,0.083274519,0.078564713
59,199,195,2.090908992,9.58E-49,0.654151795,2.062513604,6.49E-62,0.721175466,2.099341081,4.96E-45,0.640484322,2.103124949,1.00E-141,0.695800932,2.053015914,3.45E-91,0.589509242,2.104257561,2.09E-167,0.739559537,2.102359455,1.61E-129,0.767404085,2.054782648,8.37E-33,0.443562458,2.104597933,8.48E-98,0.701749017,2.096032115,3.38E-80,0.718854207,2.066448757,2.46E-64,0.668393186,2.103420076,9.34E-64,0.666114035
60,199,197,1.137903437,0.688051917,-0.020446922,1.113235631,2.82E-12,-0.349128622,1.100192741,1.62E-07,-0.265453153,1.124043869,4.34E-26,-0.32960527,1.090101398,2.18E-66,-0.515156909,1.083388424,1.17E-29,-0.353117921,1.121323581,6.12E-29,-0.414964787,1.093732304,4.56E-29,-0.418742621,1.082745977,2.30E-49,-0.534107963,1.156700489,0.013868076,-0.110316507,1.113860456,8.70E-17,-0.364932617,1.108756312,7.22E-06,-0.201759036
61,199,199,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
62,199,200,0.933931502,3.76E-08,-0.274811221,0.917176735,1.14E-28,-0.529230718,0.929318084,1.86E-17,-0.418464288,0.922947038,4.13E-72,-0.531721552,0.904727557,1.27E-62,-0.502052631,0.92223182,1.43E-64,-0.508900943,0.942406508,5.93E-75,-0.631485436,0.915061822,6.96E-26,-0.395820368,0.933130147,5.22E-26,-0.39675898,0.922266024,1.20E-25,-0.445851908,0.913038086,4.92E-33,-0.506077779,0.92952515,4.16E-22,-0.41882979
63,199,201,0.471242264,3.05E-39,0.599596923,0.465498988,2.98E-56,0.696937286,0.463209402,1.74E-42,0.625794604,0.458819304,1.11E-169,0.740362226,0.459679964,2.13E-142,0.699516839,0.4566152,3.85E-157,0.723965427,0.470791029,3.99E-117,0.742842594,0.464565955,4.91E-76,0.638755575,0.462278355,3.57E-126,0.764708171,0.472017293,8.35E-51,0.604330608,0.46342485,3.98E-67,0.679107685,0.462837612,1.14E-46,0.588258579
64,200,176,5.040087104,1.53E-10,-0.317587498,5.092995003,2.20E-16,-0.405376737,4.96146226,5.91E-08,-0.274384797,5.133686325,7.63E-39,-0.400786638,5.11489972,3.31E-56,-0.478302245,4.98938322,1.43E-50,-0.455792736,4.969646913,3.13E-35,-0.455550716,5.045442396,2.46E-41,-0.493573718,4.896225534,2.37E-21,-0.359734071,5.191939865,1.36E-18,-0.380761357,5.143425914,8.14E-22,-0.416120841,4.999937268,1.46E-14,-0.339025357
65,200,182,2.92971957,0.027332446,0.112038637,2.937632788,0.076282768,0.091288382,2.917881651,0.006093727,0.140831707,2.984618341,0.157394163,0.045362214,2.966073484,1.12E-09,-0.194641947,2.945844554,9.54E-05,-0.12540296,2.917357462,0.234822421,-0.0462367,2.939207629,0.001830943,-0.121825249,2.912160427,0.96345263,-0.001797952,3.00263427,0.127669036,0.068424157,2.96335066,0.852426117,0.008451109,2.929934457,0.324251539,-0.044761626
66,200,189,2.474212557,6.27E-05,0.201751873,2.501176526,1.02E-10,0.324483841,2.456354364,2.59E-09,0.300221162,2.51696523,1.37E-36,0.389428214,2.517184571,2.54E-44,0.428673438,2.468503083,2.55E-43,0.424088429,2.431255227,3.80E-38,0.472656173,2.479891503,1.15E-22,0.370658272,2.416954907,2.54E-10,0.244395383,2.545587471,3.16E-08,0.244992014,2.519987687,5.14E-16,0.356211201,2.472798099,4.66E-10,0.277459993
67,200,190,2.365638762,2.88E-50,0.661943125,2.380061589,1.22E-37,0.595463372,2.2691878,3.79E-48,0.657444173,2.378002166,2.06E-150,0.71058953,2.365999972,7.97E-122,0.660666954,2.258980245,2.69E-111,0.63824928,2.324848223,8.48E-103,0.710466477,2.348826101,1.29E-68,0.61330052,2.238230009,1.39E-91,0.685305301,2.421491373,6.57E-83,0.727163793,2.397646493,3.64E-55,0.629733265,2.288197849,2.53E-42,0.564461663
68,200,195,2.239970845,3.12E-14,0.372715057,2.249128939,5.30E-19,0.436346597,2.259323398,1.17E-18,0.43247124,2.279694735,7.34E-95,0.596606217,2.269350889,1.41E-107,0.629857867,2.281816765,2.59E-97,0.605274392,2.23163629,4.49E-73,0.625186831,2.245769703,6.36E-34,0.450612781,2.255553424,6.70E-46,0.517285304,2.276774214,5.75E-31,0.487039877,2.263672869,9.14E-28,0.467128394,2.26339293,1.53E-26,0.457315012
69,200,197,1.219222387,4.95E-07,-0.251947604,1.214023177,3.10E-12,-0.34850864,1.184158361,1.27E-13,-0.368817087,1.218664835,1.10E-40,-0.409739671,1.205134075,7.14E-55,-0.473124612,1.174913043,4.40E-44,-0.42758595,1.190541287,1.12E-43,-0.50266256,1.195583689,1.17E-20,-0.353779593,1.160511651,1.62E-29,-0.42183868,1.257336342,1.82E-07,-0.231401804,1.220184834,2.26E-20,-0.40231628,1.193166157,4.98E-15,-0.344653844
70,200,199,1.071647245,3.76E-08,-0.274811221,1.090673371,1.14E-28,-0.529230718,1.076403457,1.86E-17,-0.418464288,1.084183742,4.13E-72,-0.531721552,1.105573711,1.27E-62,-0.502052631,1.084508823,1.43E-64,-0.508900943,1.06175472,5.93E-75,-0.631485436,1.093205327,6.96E-26,-0.395820368,1.071869258,5.22E-26,-0.39675898,1.087572433,1.20E-25,-0.445851908,1.095643405,4.92E-33,-0.506077779,1.076259246,4.16E-22,-0.41882979
71,200,200,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
72,200,201,0.504816554,4.63E-34,0.564702936,0.507630172,2.67E-46,0.647525123,0.498529944,1.55E-54,0.689079211,0.497280341,7.34E-113,0.639184671,0.50816119,1.48E-100,0.613283962,0.495177021,1.39E-151,0.715048707,0.499718512,1.31E-133,0.774893966,0.507796057,8.99E-50,0.536028232,0.495468356,4.99E-92,0.68652129,0.512828001,1.04E-47,0.588851622,0.50766174,6.21E-64,0.66681229,0.498017582,3.08E-69,0.686917814
