"X2FL","X3FL","LNnT","X3SL","LNT","LNFPI","LNFPII","LNFPIII","LSTb","LSTc","DFLNT","DSLNT","FLNH","DFLNH","FDSLNH","DSLNH"
"1",0.571229856700436,0.0271376830612566,0.00774237572830823,0.151724318933389,0.023148391160569,0.0939058317148706,0.0114167235315731,0.0143562017741851,0.00123353104823894,0.0227809563802425,0.0517820586845835,0.00637761797280983,0.00259828880373734,0.00501286021731143,0.00821479187444229,0.00133851241404651
"2",0.561971324994285,0.0128678271661387,0.0106796433586988,0.0762598386622685,0.0464744113132369,0.172082693752245,0.0140762271792025,0.0129658055455763,0.0031026486821908,0.0268460759659035,0.0427512328946079,0.00584604330644371,0.0016982919102518,0.0072504000783827,0.000261275678500278,0.00486625951206767
"3",0.468322246858832,0.00399113082039911,0.0221138211382114,0.0258388765705839,0.107671840354767,0.245764966740576,0.0149593495934959,0.00425720620842572,0.00227642276422764,0.0417147080561715,0.0479526977087953,0.00564671101256467,0.00269031781226903,0.00405025868440503,0.00195121951219512,0.000798226164079823
"4",0.460107669973385,0.00196588434551173,0.0222296152915558,0.0222598596661021,0.0986873941446891,0.241652552625212,0.0134285022985725,0.00232881684006775,0.00102830873457537,0.0527461892088072,0.0567686910234696,0.0106460198403097,0.00444592305831115,0.00698645052020324,0.00356883619646746,0.00114928623276071
"5",0.438832064164376,0.00184742936962105,0.0171675753616005,0.0328481953769207,0.150588023250574,0.204884423016266,0.0227098634704637,0.00288379218672554,0.00198260712837381,0.0223944487000406,0.0714189158743748,0.00419051052133556,0.00995809489478664,0.0121659982877484,0.00252331816338485,0.00360474023340693
"6",0.412772537498067,0.000216483686407917,0.0260708210916963,0.0285139941240142,0.141858667079017,0.231297355806402,0.0174733261172105,0.00698933044688418,0.00426782124632751,0.0462656564094634,0.0562857584660585,0.00550487088294418,0.00668006803773001,0.0107314055976496,0.00315447657337251,0.00191742693675584
"7",0.491233514352211,0.0030514610809413,0.0197569175071115,0.0328937160589604,0.140418929402638,0.169537108869925,0.0240496508921645,0.00237910524954745,0.00258598396689941,0.01722265321955,0.065063356607189,0.00424101370571502,0.00972329971554176,0.0106542539436255,0.00253426428756142,0.00465477114041893
"8",0.468322002167701,0.0022662331264164,0.027145531579466,0.0351266134594541,0.135037934771899,0.176963247610602,0.0303478175189674,0.00182283968863927,0.00295595625184747,0.0201990343876244,0.0694649719184156,0.00596117844122574,0.0078332840673958,0.00926199625578875,0.0028081584392551,0.004483200315302
"9",0.000166168162180126,0.0496011964107677,0.0345629777334663,0.106763044200731,0.207294782319708,0.0141242937853107,0.299850448654038,8.30840810900631e-05,0.0282485875706215,0.0612329677633765,0.120388833499501,0.0157028913260219,0.00764373546028581,0.0396311066799601,0.0129611166500499,0.00174476570289133
"10",0.000702185552532257,0.0171157728429738,0.0608268234881067,0.0720617923286228,0.368822961467568,0.0166769068726411,0.266830509962258,0.00236987623979637,0.0236987623979637,0.0694285965066269,0.0536294215746511,0.00535416483805846,0.0144825770209778,0.0208900201878346,0.0046519792855262,0.0024576494338629
"11",0.000189717321191425,0.00929614873837981,0.0620375640295959,0.0505596660975147,0.425156516789983,0.0179282868525896,0.239897552646557,0.00531208499335989,0.0176437108708025,0.0752229178523999,0.0364257256687536,0.00635553025991273,0.0252324037184595,0.0182128628343768,0.0030354771390628,0.00749383418706128
"12",0,0.00668045172578336,0.0617146492762844,0.0353109591219978,0.455702242723079,0.0176554795609989,0.222840782567202,0.0136790202004136,0.0206775886750437,0.0720534436138063,0.0299029743916017,0.00318116748846827,0.0264036901542866,0.018450771433116,0.00254493399077461,0.0132018450771433
"13",0.000547420281921445,0.00978513753934583,0.040919666073628,0.0334610647324483,0.422266319967155,0.0212809634596962,0.238948953058711,0.00314766662104831,0.0154646229642808,0.0680853975639797,0.0557684412207472,0.00677432598877788,0.0257971807855481,0.0388668400164226,0.00697960859449843,0.0119063911317914
"14",0.0148051948051948,0.0118181818181818,0.0337662337662338,0.0518181818181818,0.497012987012987,0.0254545454545455,0.216623376623377,0.0025974025974026,0.0141558441558442,0.0237662337662338,0.0348051948051948,0.00311688311688312,0.0338961038961039,0.0207792207792208,0.00337662337662338,0.0122077922077922
"15",0.00144682903303593,0.0096455268869062,0.0219435736677116,0.0229081263564022,0.607909332047263,0.033518205931999,0.214130696889318,0.00168796720520858,0.00940438871473354,0.0074752833373523,0.0270074752833374,0.00217024354955389,0.0180853629129491,0.0137448758138413,0.00192910537738124,0.00699300699300699
"16",0,0.025515947467167,0.0390243902439024,0.0514071294559099,0.424765478424015,0.024765478424015,0.303189493433396,0.00300187617260788,0.0161350844277674,0.0138836772983114,0.0386491557223265,0.00150093808630394,0.0303939962476548,0.0202626641651032,0.00225140712945591,0.00525328330206379
"17",0.000995520159283225,0.0596067695370831,0.0243280238924838,0.0887879542060727,0.163203086112494,0.0165505226480836,0.305686908909905,6.22200099552016e-05,0.0164883026381284,0.0492782478845197,0.164945246391239,0.0352787456445993,0.0159283225485316,0.0349054255848681,0.0211548033847685,0.00279990044798407
"18",0.000826555577597038,0.0176882893605766,0.120081994313298,0.0733320108444092,0.264828407062091,0.0151094359584738,0.383356476889506,0.00162004893209019,0.0177544138067844,0.0456258678833565,0.0250942273358461,0.0172584804602261,0.00317397341797262,0.0101501024928916,0.00380215565694637,0.000297560007934934
"19",0.000154930668525835,0.00875358277170966,0.0587187233712913,0.0398171818111395,0.429390347819351,0.0217677589278798,0.290882330157255,0.00216902935936169,0.0109226121310713,0.0476411805716942,0.0444651018669146,0.00441552405298629,0.00945077078007592,0.0156479975211093,0.00433805871872337,0.0114648694709118
"20",0.000111377178816061,0.00595867906665924,0.069777802528262,0.0252826195912458,0.446511109873587,0.0185999888622821,0.257615414601548,0.0108592749345659,0.00684969649718773,0.0559113437656624,0.0334131536448182,0.00272874088099348,0.0145904104249039,0.0216628612797238,0.0130868185108871,0.0170407083588573
"21",0.0013412531136233,0.010155202146005,0.0410040237593409,0.024653509612314,0.407485469757936,0.0183943284154052,0.262374656703072,0.00523727406271955,0.00632305039279555,0.0509676183176854,0.0378105639649997,0.00127738391773648,0.0329565050776011,0.0572906687104809,0.0220348725809542,0.0206936194673309
"22",0.000301841231512225,0.0316933293087836,0.0244491397524902,0.0440688198007848,0.386054935104135,0.0172049501961968,0.238605493510414,0.00286749169936613,0.00905523694536674,0.0329006942348325,0.0479927558104437,0.00211288862058557,0.0306368849984908,0.0876848777543012,0.0273166314518563,0.0170540295804407
"23",0.000842105263157895,0.0334035087719298,0.0287719298245614,0.0419649122807018,0.338666666666667,0.0213333333333333,0.320280701754386,0.00252631578947368,0.0108070175438596,0.0268070175438597,0.0704561403508772,0.00364912280701754,0.0223157894736842,0.0543157894736842,0.0133333333333333,0.0105263157894737
"24",0.000362976406533575,0.0912885662431942,0.0281306715063521,0.0399274047186933,0.266969147005445,0.0215970961887477,0.372776769509982,0.00163339382940109,0.0125226860254083,0.0137931034482759,0.0874773139745917,0.00344827586206897,0.0141560798548094,0.0315789473684211,0.00762250453720508,0.00671506352087114
"25",0.233360107095047,0.0882998661311914,0.0257028112449799,0.332262382864792,0.028326639892905,0.0880321285140562,0.0770013386880857,0.0119946452476573,0.00460508701472557,0.0526372155287818,0.011566265060241,0.015421686746988,0.00315930388219545,0.0148326639892905,0.0118340026773762,0.000963855421686747
"26",0.368932849213305,0.0238721255373315,0.0396894954300739,0.169942823755269,0.0786695046116606,0.157923292016193,0.0799632736530195,0.0111848420349735,0.001669379408205,0.0237886565669212,0.00855556946705062,0.00655231417720462,0.00175284837861525,0.0146070698217937,0.0103084178456659,0.00258753808271775
"27",0.337116674652611,0.00961308097747964,0.0289590321034978,0.0958013895543843,0.128863200766651,0.174143507426929,0.0710948730234787,0.00305462386200288,0.00485146142788692,0.0246166746526114,0.0953222328701485,0.0101820795400096,0.00362362242453282,0.00664829899377096,0.00470172496406325,0.0014075227599425
"28",0.262384170556678,0.0020901553682157,0.0482477530829792,0.0398174597645092,0.233296175015676,0.178081237371978,0.0725980631226921,0.00550407580296802,0.00240367867344806,0.0391207413084373,0.0836758865742353,0.00595694279941476,0.0116351982164008,0.00822127778164844,0.0028217097470912,0.00414547481362781
"29",0.281609616653229,0.00359158542842483,0.0333137872901854,0.0410100417796672,0.221065748002639,0.159239170270468,0.0625595543502162,0.00590046177526937,0.00241882283955142,0.0371619145349263,0.100857582643114,0.00311515062669501,0.0194238803782159,0.0160888367661072,0.00465440152459137,0.00798944513670014
"30",0.351730353280461,0.00237923576063446,0.0179524152847873,0.0375270367700072,0.211283345349676,0.126099495313627,0.0531002162941601,0.00475847152126893,0.00252343186733958,0.020620043258832,0.0976568132660418,0.00187454938716655,0.0291997116077866,0.0209444844989185,0.0023071377072819,0.0200432588320115
"31",0.443941679235797,0.00502765208647562,0.0148595050555835,0.0671470867549299,0.141500474833808,0.0792134517624714,0.051728953689738,0.00351935646053293,0.00312831685380705,0.0160326238757611,0.10703312664097,0.00128484442209932,0.0199988827439808,0.0205016479526283,0.00307245405284621,0.022009943578571
"32",0.41768826619965,0.00729713952130765,0.0149445417396381,0.0742556917688266,0.153473438412142,0.0680093403385873,0.0618213660245184,0.00367775831873905,0.00338587273788675,0.0151780502043199,0.10502043199066,0.00099241097489784,0.0221249270286048,0.0228254524226503,0.00338587273788675,0.0259194395796848
"33",0.511118178685961,0.0288357053881424,0.0142588322599454,0.231242214624579,0.0125096074845618,0.0499324163154965,0.0142323288542578,0.0100447907556121,0.0013781770957568,0.0210702075216665,0.0769923935225676,0.00760647743235006,0.0024913201346373,0.00654634120484482,0.00985926691579868,0.00188174180382179
"34",0.480004774979109,0.0183239823325773,0.0237853646890295,0.113435597469261,0.0427957502685926,0.151575743106124,0.0188014802435239,0.00871433687477617,0.00262623851020652,0.0357824997015638,0.0876208666587084,0.00441685567625642,0.00116390115793243,0.00447654291512475,0.000387967052644145,0.00608809836456965
"35",0.465120118880542,0.00676958639478246,0.0443325352926608,0.038966399735821,0.0743828944109634,0.18129282588954,0.0181210269957896,0.00441674234293734,0.0017749525303393,0.0594815487492776,0.0882522909271031,0.00305456947081648,0.00247667794931066,0.00544869148848345,0.00445802030875918,0.00165111863287377
"36",0.419014084507042,0.00178403755868545,0.0591079812206573,0.0263849765258216,0.103896713615023,0.168215962441315,0.0209389671361502,0.00502347417840376,0.00145539906103286,0.0767605633802817,0.0868544600938967,0.00835680751173709,0.00516431924882629,0.00957746478873239,0.00366197183098592,0.00380281690140845
"37",0.414446805033502,0.00217900528408781,0.0593234188592907,0.0361170125837555,0.11935501443591,0.131938769951517,0.0247861851064989,0.00430353543607343,0.00185215449147464,0.077518112981424,0.0917905975921992,0.00577436400283271,0.00631911532385466,0.0135643078934466,0.00408563490766465,0.00664596611646783
"38",0.448194762267989,0.0049580472921434,0.050279684719044,0.0474192728197305,0.116895499618612,0.0950928044749555,0.0283498601576405,0.0020976353928299,0.00216120010170353,0.0465293668954996,0.106598016781083,0.00597508263412154,0.00807271802695144,0.0205949656750572,0.00508517670989067,0.0116959064327485
"39",0.492437509950645,0.00700525394045534,0.0472058589396593,0.0616143926126413,0.0872472536220347,0.104203152364273,0.0270657538608502,0.00015921031682853,0.00135328769304251,0.0331157459003343,0.0960834262060181,0.00525394045534151,0.00620920235631269,0.0170355039006528,0.00525394045534151,0.00875656742556918
"40",0.547226138154076,0.0112778837382868,0.0388091881582221,0.047848080271996,0.0782817812422257,0.0958620117754374,0.0299361472758935,0.00199021477734472,0.0024877684716809,0.0176631561489344,0.0883987063603947,0.00306824778173978,0.0077120822622108,0.0144290571357492,0.00306824778173978,0.0119412886640683
"42",0.326820859071972,0.0109179715558109,0.0409783077144089,0.0487358138198535,0.157592299956903,0.147105300962505,0.0585404395920126,0.00405832495331131,0.0043097256141359,0.0393262462289901,0.136330986927166,0.00495618445625629,0.00283723602930613,0.00804482114638701,0.00531532825743428,0.0041301537135469
"43",0.31759409328291,0.00720331352422114,0.0571582928146948,0.0391139924365208,0.142157392400504,0.141437061048082,0.0622726454168918,0.00154871240770755,0.00360165676211057,0.0498829461552314,0.143670088240591,0.00626688276607239,0.00392580587070052,0.00932829101386638,0.00608679992796687,0.00875202593192869
"44",0.284273225093669,0.0031703333653569,0.0304544144490345,0.0312229801133634,0.21968168572069,0.141191917251097,0.0637909501393025,0.00368271047490953,0.00236974413168092,0.0456656098888782,0.133986614148013,0.00339449835078618,0.00826208089153617,0.0105037307458289,0.00758958593524834,0.0107599193006052
"45",0.300466301577834,0,0.0255110339966383,0.0376836740226644,0.208859729978854,0.115165645502359,0.0753673480453289,0.00216884454806702,0.00368703573171393,0.0275443257604511,0.153472862332592,0.00607276473458765,0.0088380415333731,0.0151276907227674,0.00398525185707314,0.0160494496556959
"46",0.327631089624396,0.0121172678814925,0.041589190529317,0.0659786785670014,0.165520019833891,0.0691087145159291,0.0780029750836742,0.00139457047229453,0.00334696913350688,0.0168897979422338,0.159941737944713,0.00554729143423825,0.00471054915086153,0.0177575306805504,0.00802652782942854,0.022437089376472
"47",0.287374208942836,0.0154580350658782,0.0315385413424629,0.0760798146419061,0.174464847667462,0.0939585710827541,0.0705121554794757,0.00245530310889788,0.00563682263028668,0.0164609053497942,0.178130511463845,0.0051180966213646,0.00753881799633434,0.0163225784140817,0.00612096690528063,0.0128298232873396
"48",0.375664284405351,0.0119113065787062,0.0503023639362287,0.0544255085211655,0.151640095290453,0.0787062488546821,0.0794392523364486,0.00229063588052043,0.0074216602528862,0.00668865677111966,0.132948506505406,0.00852116547553601,0.00613890415979476,0.0133773135422393,0.00247388675096207,0.018050210738501
