,1A,2A,3A,4A,5A,6A,1B,2B,3B,4B,5B,6B,1C,2C,3C,4C,5C,6C,1D,2D,3D,4D,5D,6D
0,0.1412071066711115,0.014027900418847983,0.035649490844684995,0.05677814816569172,0.12325726383280658,0.092676180660563,0.08348474317859478,0.05032494513221541,0.03454602801634945,0.060117994481332204,0.07247647605056388,0.09371341093593405,0.12924794114715926,0.020698269704622886,0.057788524850065484,0.0417170872763644,0.12023604385872019,0.10666837921654987,0.09471055053333778,0.05729778567295471,0.03123087547513041,0.07578230481013756,0.058336303628100813,0.0885957650560881
1,1.3410917954126886,0.7319786565572461,0.6923154823724095,0.8801985884470549,1.378911557303822,0.8616784651224603,1.05621761511643,0.8502618738147492,0.8224966273258174,0.9835564519897559,1.1375780897374344,1.2731810471486071,0.8280819373601382,0.7960055056406328,0.8888456435079322,1.198738905987256,1.0934478838578798,0.8471811636085912,0.6185596737545416,1.0372752823803963,0.9657793822883742,1.2752856205570886,0.7503067400557959,1.3275699694537146
2,0.6077449817742637,0.8988902057192802,0.8393779815643972,0.9326884932382825,1.0362311940976934,0.8940345703531509,1.008044884093773,0.8680871918348212,0.8288436665939131,0.9489422553441912,0.8942335059237516,0.9242936790314056,0.7598412712793425,0.8780326305752727,0.7876421681980291,0.9624596909721467,1.0365153863454772,0.9484460336170781,0.8585766578750937,0.9153718737889385,0.8896813187430171,0.8933592881582013,0.9070911789099931,0.9241542082627848
3,0.956307416535962,0.9689631669151461,0.97324402825241,0.9684561731757574,0.9764861537391567,0.9773497232817008,0.9613448995558133,0.9666105559225245,0.9688217887381502,0.96934453377971,0.9900528120930205,0.9751429507367273,0.9857579024615636,0.9635947629772152,0.9597222837179474,0.9558748903082421,0.9827334074872077,0.998280544673728,0.9801205919541547,0.9749207530959226,0.9639967660252995,0.956784132131025,0.9942207774403828,0.967658146974072
4,0.7478645557237558,0.898477652149361,0.8268893476003117,0.9440271001586815,1.080229409032463,0.9302380253823527,0.9943699680947735,0.8810031748737509,0.8000825115104853,1.0312052054645675,0.941120409847141,1.1091608475527284,0.7892876233273237,0.9127859190933973,0.8273028641455485,0.9820625142897117,1.1277526562810398,0.9752750610613806,0.8250811766965178,1.0390222686284687,1.0330092808336468,0.9772468726785706,0.8125124238290756,1.1286181772030681
5,1.392878026920533,0.3550550401133714,0.5640731994259879,0.2948585486583143,0.22582068705140493,0.3929481344397048,-0.23471222882997567,0.3762391596173107,0.5833324158191532,-0.07265448071676571,0.45306566006491533,0.09474998621575416,0.9167833878434817,0.3592037497137818,0.6155056353095599,0.25013725727767727,0.22198204379395953,0.4027723972867133,0.5256074377762782,0.049840512500258,0.2641816247354149,0.2531614820277297,0.4886831769358896,0.08744703435663867
6,-0.5673040664979807,0.07995662252787077,4.040060159188921e-05,0.09144934336735906,-0.1476843415170901,0.002707626491733558,0.10050634328914064,0.0632473205344016,-0.06219062231424709,0.1220557892253387,-0.15280504949157217,-0.022789088066735203,-0.1566848165831649,0.06319995283808767,-0.027526676845597814,0.018259400285819568,-0.05729655744576949,-0.04871237655657319,0.10884108042967708,0.10447940879936833,0.08929644206637513,-0.1958953059000233,0.027616458403306624,-0.015141179219295788
7,0.009071880994409316,0.005510305746436018,0.029637881327811547,0.0023942815527082406,-0.00913397013907115,0.016725972400891707,-0.0013027154116472825,0.01055166094905287,0.002072502618153698,0.004490613591818419,0.007704758263209489,-0.03172063063735109,0.025403843191969335,-0.00204581882307106,0.012104739201787075,-0.005638828068720393,0.022333676681523685,0.017947246558154537,0.02761387788229393,-0.0038054565898186367,-0.02234095413482756,-0.057039523269874146,0.0318349909862978,-0.031573869224978166
8,0.30295164031631355,0.020377340845860716,0.049466496589111855,0.050224403760983374,0.12399414140929073,0.1002555287237857,0.09322942431382701,0.051582109906032285,0.05189028430202321,0.06517468372897206,0.0724549142270661,0.09642485315724092,0.2048796397800266,0.031416070592497146,0.07027890176093604,0.0515164711267973,0.12635330091216262,0.1003844260161187,0.06578116677149602,0.05221849290618864,0.05316968822462651,0.08879586602538729,0.06753850530197616,0.10686152062234815
9,0.1412071066711115,0.014027900418847983,0.035649490844684995,0.05677814816569172,0.12325726383280658,0.092676180660563,0.08348474317859478,0.05032494513221541,0.03454602801634945,0.060117994481332204,0.07247647605056388,0.09371341093593405,0.12924794114715926,0.020698269704622886,0.057788524850065484,0.0417170872763644,0.12023604385872019,0.10666837921654987,0.09471055053333778,0.05729778567295471,0.03123087547513041,0.07578230481013756,0.058336303628100813,0.0885957650560881
10,1.3436494100544862,0.5189010321032861,0.5781029816721323,0.5654597316628381,0.7934068499808326,0.6254147013022181,0.6298932091849656,0.5260765805118153,0.635380728445811,0.6732991231146163,0.7386433875637148,0.8045024211622226,1.1507216177283308,0.5142797214029642,0.6511242767507596,0.6041332817594073,0.8876393776325426,0.7049766837714494,0.774326728201803,0.6246333851326924,0.9295627958160454,0.34668886201829485,0.6460112654141162,0.8611146365453567
11,0.8939792221135295,0.3898059343690935,0.3622894320645028,0.39937541446604946,0.5214617664031844,0.5236276302030434,0.2640952420579822,0.4064844132875926,0.4101236571640262,0.36819308270745227,0.543525415640084,0.5514295073672738,0.5841742391983835,0.4074780680020095,0.4215798577139681,0.49637808081120416,0.573551920984992,0.5708218789296289,0.359020347469736,0.44411784264970167,0.48776872589257153,0.22691096012970183,0.41958912255207725,0.6239028287763894
12,0.33412120251608074,0.8167521207663355,0.7117848016168858,0.859998549368828,0.8935534803390297,0.7724929221803443,0.8016800713822295,0.7714436087021372,0.598842507287761,0.89063988204351,0.7907123164010728,0.9574238704216033,0.6050572130063329,0.8070223403928107,0.6431094396969745,0.8993365518031526,0.9899953529849851,0.8589949956254016,0.6829407664113762,0.9033134263785371,0.9367774789595139,0.8405545946004565,0.7324262795687132,0.9506702010747449
13,0.3722668226010067,0.1381245178032872,0.1962224898836893,0.09244591218056515,-0.04642245936616935,0.09790147975956723,-0.06060606060606061,0.15314227269821662,0.22867475763053363,-0.00032710814742433684,0.14074192797200985,-0.02182451519996886,0.2458428839341529,0.14837932189372163,0.24896484840867317,0.09415164863353592,-0.15429052507769087,0.02266642635724758,0.1820607282147234,0.017287558293388204,0.10019777215076166,0.242923062741632,0.15107633200584006,-0.03303339900255852
14,0.8354956471366193,0.2124524996897756,0.33119497438063167,0.17489875186509737,0.1609365465611413,0.2593227861909166,-0.21324721850225742,0.18846561973961784,0.32285769614132387,-0.10925336140663339,0.26414743112434835,0.030866331736523058,0.5077724525942904,0.20243012005782454,0.3268029634115511,0.12541132824995566,0.2810052604910082,0.32816322810128634,0.3102573634560688,-0.030418428239797658,0.10528594849221547,-0.04241444939080266,0.3349592841132642,0.02334526532578376
15,0.19359175442527435,0.8736960231922006,0.7335284053936418,0.8713489981763498,0.7583728749568428,0.8057536592766452,0.7918691243605216,0.7936583494918072,0.6425839703580309,0.8093115266300605,0.7224720199403741,0.7471872030305879,0.475144278246374,0.8447065879723452,0.6304005347509568,0.8862784799345832,0.8234878166818215,0.8608567030790681,0.6518431470659226,0.8191316970035614,0.7583839109758636,0.8022036296991158,0.810489910137159,0.7631595646793797
16,-0.5673040664979807,0.07995662252787077,4.040060159188921e-05,0.09144934336735906,-0.1476843415170901,0.002707626491733558,0.10050634328914064,0.0632473205344016,-0.06219062231424709,0.1220557892253387,-0.15280504949157217,-0.022789088066735203,-0.1566848165831649,0.06319995283808767,-0.027526676845597814,0.018259400285819568,-0.05729655744576949,-0.04871237655657319,0.10884108042967708,0.10447940879936833,0.08929644206637513,-0.1958953059000233,0.027616458403306624,-0.015141179219295788
17,-0.39319772875075826,0.20639835697933107,0.1307002555472719,0.2518602864552497,0.17089184541467578,0.062109904935290255,0.3666512046264891,0.1971400566789543,0.04687223733781857,0.3264679880417466,-0.004033498448986158,0.2181627708604288,0.16176920916495283,0.18435907644672578,-0.0009548104019345082,0.22170282164462335,0.22401237803773438,0.13911153188277592,0.21248591263514027,0.27787056479136685,0.19823464844561486,0.1742114595251133,0.16531318331059908,0.19714973448672735
18,0.3519316002032975,0.2786901873755731,0.2514436481635501,0.26223859034175706,0.16765455179214417,0.2943363650725584,0.3677931353678502,0.2363947071232236,0.1948962032399692,0.30757245863373633,0.27313008679352674,0.3136749447819332,0.3782056044284586,0.25171559999863286,0.2402665756371235,0.19755720067140722,0.33094360659123495,0.3715542702224175,0.32620258673089153,0.28393093690593485,0.42522907320797954,-0.0618415273583013,0.3664712555435981,0.35696463957402513
19,-0.034134318488602766,0.307199545363808,0.19416259787719073,0.3136212786869717,0.22681836961282456,0.24361742409994444,0.1077205922012757,0.3605761650082037,0.21049437606984847,0.32049380033181896,0.21887766396329303,0.19069936397868467,-0.013897822916006051,0.3657269598679465,0.25796306162062105,0.4190770126124607,0.16033952089362702,0.15608856368855625,-0.02955718545167953,0.3230414912100336,0.23333113430539734,0.7396886505479252,0.10698844669577555,0.22392027967590367
