,0,1,2,3,4,5,6,8,9,10,12,14,15,16,17,19,26,28,29,30,31,34,35,37,39,40,42,44,46,62,65,66,68,70,73,79,80,83,85,86,87,91,92,95,97,98,132,138,139,141,147,148,153,154,155,156,160,161,169,176,177,179,180,185,190,233,239,240,248,251,257,258,261,268,275,278,288,289,295,297,298,301,302,315,321,369,372,378,384,392,396,400,403,413,414,425,442,446,447,450,451,454,472,521,527,533,544,547,551,557,567,577,587,608,611,615,616,622,625,626,692,703,709,711,718,722,726,729,739,782,786,796,799,805,808,809,873,879,886,889,893,924,938,956,960,971,986,989,992,1054,1055,1068,1076,1080,1094,1122,1134,1135,1140,1154,1157,1202,1204,1205,1208,1216,1245,1260,1263,1269,1282,1311,1312,1334,1338,1343,1346,1349,1386,1388,1390,1399,1406
WT,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.902556869335574,0.9999999999999999,0.0,0.9999999999999999,0.902556869335574,0.9999999999999999,0.902556869335574,0.902556869335574,0.9999999999999999,0.7339295360422543,0.4065182161935057,0.0,0.902556869335574,0.902556869335574,0.9999999999999999,0.7339295360422543,0.902556869335574,0.9999999999999999,0.902556869335574,0.7339295360422543,0.7339295360422543,0.4065182161935057,0.7431426685072924,0.9849648880619409,0.0,0.902556869335574,0.9999999999999999,0.902556869335574,0.7339295360422543,0.7339295360422543,0.902556869335574,0.7339295360422543,0.7339295360422543,0.7431426685072924,0.9849648880619409,0.3594922273573014,0.7431426685072924,0.9849648880619409,0.902556869335574,0.681891843226697,0.0,0.0,0.902556869335574,0.7339295360422543,0.7339295360422543,0.902556869335574,0.7339295360422543,0.7339295360422543,0.3594922273573014,0.4065182161935057,0.3594922273573014,0.7431426685072924,0.9849648880619409,0.902556869335574,0.902556869335574,0.7339295360422543,0.681891843226697,0.681891843226697,0.681891843226697,0.0,0.0,0.902556869335574,0.7339295360422543,0.7339295360422543,0.7339295360422543,0.052037692815557285,0.3594922273573014,0.4065182161935057,0.7431426685072924,0.902556869335574,0.7339295360422543,0.902556869335574,0.7339295360422543,0.7339295360422543,0.681891843226697,0.681891843226697,0.681891843226697,0.681891843226697,0.681891843226697,0.0,0.0,0.7339295360422543,0.052037692815557285,0.7339295360422543,0.052037692815557285,0.7431426685072924,0.7431426685072924,0.2744133005221775,0.902556869335574,0.7339295360422543,0.7339295360422543,0.7339295360422543,0.681891843226697,0.681891843226697,0.681891843226697,0.681891843226697,0.681891843226697,0.681891843226697,0.0,0.7339295360422543,0.052037692815557285,0.052037692815557285,0.3594922273573014,0.7431426685072924,0.2744133005221775,0.5745153352139727,0.7339295360422543,0.7339295360422543,0.052037692815557285,0.04531540723846107,0.2223756077066202,0.681891843226697,0.681891843226697,0.681891843226697,0.681891843226697,0.681891843226697,0.052037692815557285,0.052037692815557285,0.0067222855770962125,0.3594922273573014,0.5745153352139727,0.5745153352139727,0.052037692815557285,0.7339295360422543,0.052037692815557285,0.04531540723846107,0.04531540723846107,0.2223756077066202,0.5224776423984154,0.681891843226697,0.681891843226697,0.681891843226697,0.052037692815557285,0.0067222855770962125,0.2744133005221775,0.5745153352139727,0.052037692815557285,0.052037692815557285,0.0067222855770962125,0.04531540723846107,0.04531540723846107,0.04531540723846107,0.5224776423984154,0.5224776423984154,0.681891843226697,0.0067222855770962125,0.2744133005221775,0.052037692815557285,0.0067222855770962125,0.052037692815557285,0.0067222855770962125,0.04531540723846107,0.04531540723846107,0.04531540723846107,0.0,0.2223756077066202,0.5224776423984154,0.0067222855770962125,0.052037692815557285,0.0067222855770962125,0.052037692815557285,0.0067222855770962125,0.0067222855770962125,0.04531540723846107,0.04531540723846107,0.0,0.2223756077066202,0.052037692815557285,0.0067222855770962125,0.0067222855770962125,0.0067222855770962125,0.04531540723846107,0.04531540723846107,0.0,0.0067222855770962125,0.04531540723846107,0.0,0.0067222855770962125,0.0067222855770962125
mgat4a/4b/5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7388252678241596,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7388252678241596,0.0,0.972811230144071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972811230144071,0.0,0.0,0.972811230144071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388252678241596,0.0,0.0,0.972811230144071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388252678241596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgat4b,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9437706329840678,0.5160757858475671,0.0,0.0,0.0,1.0,0.9437706329840678,0.0,1.0,0.0,0.0,0.9437706329840678,0.5160757858475671,0.0,0.8973015645184441,0.0,0.0,1.0,0.0,0.0,0.9437706329840678,0.0,0.0,0.9437706329840678,0.0,0.8973015645184441,0.0,0.0,0.8973015645184441,0.0,0.596239414382087,0.0,0.0,0.0,0.0,0.9437706329840678,0.0,0.9437706329840678,0.0,0.0,0.5160757858475671,0.0,0.0,0.8973015645184441,0.0,0.0,0.8410721975025118,0.596239414382087,0.0,0.596239414382087,0.0,0.0,0.0,0.9437706329840678,0.0,0.0,0.3475312186019808,0.0,0.5160757858475671,0.0,0.0,0.8410721975025118,0.0,0.8410721975025118,0.0,0.5494473948614899,0.0,0.596239414382087,0.596239414382087,0.0,0.0,0.0,0.0,0.3475312186019808,0.0,0.3475312186019808,0.0,0.0,0.45984641883163485,0.0,0.8410721975025118,0.0,0.0,0.5494473948614899,0.5494473948614899,0.0,0.596239414382087,0.0,0.0,0.0,0.0,0.3475312186019808,0.0,0.0,0.0,0.45984641883163485,0.0,0.0,0.0,0.291624802641022,0.3475312186019808,0.3588345055260514,0.5494473948614899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101191330558346,0.0,0.291624802641022,0.291624802641022,0.3475312186019808,0.3588345055260514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101191330558346,0.0,0.0,0.10101191330558346,0.291624802641022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101191330558346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgat5,1.0,0.0,1.0,0.977234650635656,0.6601951315659801,1.0,0.0,0.977234650635656,0.6601951315659801,1.0,0.6601951315659801,0.6601951315659801,0.977234650635656,0.0,0.7142012417463289,0.0,0.6601951315659801,0.6601951315659801,0.977234650635656,0.0,0.6601951315659801,0.977234650635656,0.6601951315659801,0.0,0.0,0.7142012417463289,0.6268355178870603,0.9348575933773529,0.0,0.6601951315659801,0.977234650635656,0.6601951315659801,0.0,0.0,0.6601951315659801,0.0,0.0,0.6268355178870603,0.9348575933773529,0.4927564797477087,0.6268355178870603,0.9348575933773529,0.6480240465162117,0.0,0.0,0.0,0.6601951315659801,0.0,0.0,0.6601951315659801,0.0,0.0,0.4927564797477087,0.7142012417463289,0.4927564797477087,0.6268355178870603,0.9348575933773529,0.6480240465162117,0.6480240465162117,0.0,0.0,0.0,0.0,0.0,0.0,0.6601951315659801,0.0,0.0,0.0,0.0,0.4927564797477087,0.7142012417463289,0.6268355178870603,0.6480240465162117,0.0,0.6480240465162117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6268355178870603,0.6268355178870603,0.0,0.6480240465162117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927564797477087,0.6268355178870603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927564797477087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgat1,0.0,1.0,0.0,0.0,0.0,0.0,0.9482634038248472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4817187725805675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgat2/4a/4b/5/st3gal4/6,0.9999999999999999,0.0,0.9999999999999999,0.9728969194312795,0.0,0.0,0.0,0.9728969194312795,0.0,0.0,0.0,0.0,0.0,0.0,0.03579186413902054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03579186413902054,0.0,0.0,0.537272906793049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043592022116903634,0.537272906793049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043592022116903634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4galt1/2,1.0,0.0,1.0,0.03401903499789169,0.7206041804710559,1.0,0.0,0.03401903499789169,0.7206041804710559,1.0,0.13774772604059993,0.7206041804710559,0.38848563339557846,0.8711975182217939,0.008132040238539846,0.0,0.13774772604059993,0.7206041804710559,0.38848563339557846,0.8711975182217939,0.03401903499789169,0.03401903499789169,0.38848563339557846,0.7206041804710559,0.5721793867839287,0.008132040238539846,0.06999578338654297,0.24679236190590925,0.0,0.03401903499789169,0.03401903499789169,0.38848563339557846,0.7206041804710559,0.5721793867839287,0.13774772604059993,0.5721793867839287,0.38848563339557846,0.06999578338654297,0.24679236190590925,0.008132040238539846,0.024079874706342985,0.03401903499789169,0.24679236190590925,0.4553189566893559,0.0,0.0,0.13774772604059993,0.5721793867839287,0.38848563339557846,0.03401903499789169,0.03401903499789169,0.38848563339557846,0.008132040238539846,0.008132040238539846,0.008132040238539846,0.024079874706342985,0.03401903499789169,0.24679236190590925,0.13774772604059993,0.24679236190590925,0.4553189566893559,0.4553189566893559,0.3543310643937111,0.0,0.0,0.03401903499789169,0.03401903499789169,0.38848563339557846,0.13774772604059993,0.0007680260225287632,0.008132040238539846,0.008132040238539846,0.06999578338654297,0.13774772604059993,0.24679236190590925,0.03401903499789169,0.03401903499789169,0.24679236190590925,0.2460243358833805,0.4553189566893559,0.3543310643937111,0.03325100897536293,0.3543310643937111,0.0,0.0,0.13774772604059993,0.0007680260225287632,0.03401903499789169,0.0007680260225287632,0.06999578338654297,0.024079874706342985,0.008132040238539846,0.03401903499789169,0.03401903499789169,0.24679236190590925,0.13774772604059993,0.2460243358833805,0.03325100897536293,0.2460243358833805,0.03325100897536293,0.3543310643937111,0.13697970001807117,0.0,0.03401903499789169,0.0007680260225287632,0.0007680260225287632,0.008132040238539846,0.024079874706342985,0.008132040238539846,0.06999578338654297,0.13774772604059993,0.03401903499789169,0.0007680260225287632,0.0007680260225287632,0.007364014216011083,0.03325100897536293,0.2460243358833805,0.13697970001807117,0.13697970001807117,0.03325100897536293,0.0007680260225287632,0.0007680260225287632,0.0,0.008132040238539846,0.06999578338654297,0.024079874706342985,0.0007680260225287632,0.03401903499789169,0.0007680260225287632,0.0007680260225287632,0.0007680260225287632,0.007364014216011083,0.06922775736401421,0.13697970001807117,0.03325100897536293,0.03325100897536293,0.0007680260225287632,0.0,0.008132040238539846,0.024079874706342985,0.0007680260225287632,0.0007680260225287632,0.0,0.0007680260225287632,0.0007680260225287632,0.0007680260225287632,0.06922775736401421,0.023311848683814224,0.03325100897536293,0.0,0.008132040238539846,0.0007680260225287632,0.0,0.0007680260225287632,0.0,0.0007680260225287632,0.0007680260225287632,0.0007680260225287632,0.0,0.007364014216011083,0.023311848683814224,0.0,0.0007680260225287632,0.0,0.0007680260225287632,0.0,0.0,0.0007680260225287632,0.0007680260225287632,0.0,0.007364014216011083,0.0007680260225287632,0.0,0.0,0.0,0.0007680260225287632,0.0007680260225287632,0.0,0.0,0.0007680260225287632,0.0,0.0,0.0
b4galt1,1.0000000000000002,0.0,1.0000000000000002,0.2338450225204522,0.5165548304072064,1.0000000000000002,0.0,0.2338450225204522,0.5165548304072064,1.0000000000000002,0.21842081073628086,0.5165548304072064,0.4629837301222539,0.6182737383950729,0.12076477617428072,0.0,0.21842081073628086,0.5165548304072064,0.4629837301222539,0.6182737383950729,0.17126574133651987,0.2338450225204522,0.34539939332659253,0.36871035940803387,0.34142844011398105,0.12076477617428072,0.1748322456108098,0.3326776358121151,0.0,0.17126574133651987,0.2338450225204522,0.34539939332659253,0.36871035940803387,0.34142844011398105,0.21842081073628086,0.2757054876367313,0.22544351502895482,0.1748322456108098,0.3326776358121151,0.08886846217483224,0.1455648497104513,0.21474400220608508,0.22855041823697025,0.2842356834267855,0.0,0.0,0.21842081073628086,0.2757054876367313,0.22544351502895482,0.17126574133651987,0.10714220056990534,0.19755492232741975,0.08886846217483224,0.12076477617428072,0.08886846217483224,0.1455648497104513,0.21474400220608508,0.22855041823697025,0.1948892361430278,0.19231547017189074,0.2842356834267855,0.21851273094953577,0.20994576707417958,0.0,0.0,0.17126574133651987,0.10714220056990534,0.19755492232741975,0.1364095964702638,0.015497747954775255,0.08886846217483224,0.12076477617428072,0.1748322456108098,0.1948892361430278,0.19231547017189074,0.16562184024266935,0.10149829947605479,0.1644268774703557,0.1768177222171155,0.21851273094953577,0.20994576707417958,0.09164445261513007,0.18205717437264451,0.0,0.0,0.1364095964702638,0.015497747954775255,0.10714220056990534,0.015497747954775255,0.1748322456108098,0.1455648497104513,0.05268866623770567,0.16562184024266935,0.10149829947605479,0.1644268774703557,0.13076569537641328,0.1768177222171155,0.08600055152127953,0.14892912951558046,0.09164445261513007,0.18205717437264451,0.12091184851548856,0.0,0.10714220056990534,0.015497747954775255,0.015497747954775255,0.08886846217483224,0.1455648497104513,0.05268866623770567,0.11876091552532403,0.13076569537641328,0.10149829947605479,0.015497747954775255,0.015497747954775255,0.04428715874620829,0.08600055152127953,0.14892912951558046,0.11526794742163801,0.12091184851548856,0.09164445261513007,0.015497747954775255,0.015497747954775255,0.0,0.08886846217483224,0.11876091552532403,0.08949351962496552,0.00840150749149738,0.10149829947605479,0.015497747954775255,0.015497747954775255,0.015497747954775255,0.04428715874620829,0.10326316757054876,0.11526794742163801,0.08600055152127953,0.09164445261513007,0.015497747954775255,0.0,0.05268866623770567,0.08949351962496552,0.00840150749149738,0.015497747954775255,0.0,0.00840150749149738,0.015497747954775255,0.015497747954775255,0.10326316757054876,0.07399577167019027,0.08600055152127953,0.0,0.05268866623770567,0.015497747954775255,0.0,0.015497747954775255,0.0,0.00840150749149738,0.015497747954775255,0.015497747954775255,0.0,0.04428715874620829,0.07399577167019027,0.0,0.00840150749149738,0.0,0.015497747954775255,0.0,0.0,0.015497747954775255,0.015497747954775255,0.0,0.04428715874620829,0.00840150749149738,0.0,0.0,0.0,0.00840150749149738,0.015497747954775255,0.0,0.0,0.00840150749149738,0.0,0.0,0.0
b4galt2,1.0,0.0,1.0,0.932050205938043,0.8122157371801129,1.0,0.0,0.932050205938043,0.8122157371801129,1.0,0.7866833238985731,0.8122157371801129,0.965078373577466,0.5562669581682251,0.3532569443088876,0.0,0.7866833238985731,0.8122157371801129,0.965078373577466,0.5562669581682251,0.7757715356536338,0.932050205938043,0.7977122333053545,0.5348923461320737,0.5376251732417187,0.3532569443088876,0.6111577426848075,0.9046438540670324,0.0,0.7757715356536338,0.932050205938043,0.7977122333053545,0.5348923461320737,0.5376251732417187,0.7866833238985731,0.527123309063226,0.5274161119678308,0.6111577426848075,0.9046438540670324,0.2715258935368639,0.6042475941361339,0.8834644439672842,0.7505124050830585,0.4832614339534248,0.0,0.0,0.7866833238985731,0.527123309063226,0.5274161119678308,0.7757715356536338,0.5074079134865018,0.5203888422573153,0.2715258935368639,0.3532569443088876,0.2715258935368639,0.6042475941361339,0.8834644439672842,0.7505124050830585,0.7473306135196861,0.49553963575318666,0.4832614339534248,0.47275956977493216,0.4763122450174706,0.0,0.0,0.7757715356536338,0.5074079134865018,0.5203888422573153,0.5143180620351755,0.047258388803216936,0.2715258935368639,0.3532569443088876,0.6111577426848075,0.7473306135196861,0.49553963575318666,0.7404204649710125,0.4784204259306252,0.4885123660426712,0.4541177848484257,0.47275956977493216,0.4763122450174706,0.45630404653614165,0.4692849753069551,0.0,0.0,0.5143180620351755,0.047258388803216936,0.5074079134865018,0.047258388803216936,0.6111577426848075,0.6042475941361339,0.14874387553924537,0.7404204649710125,0.4784204259306252,0.4885123660426712,0.4853305744792989,0.4541177848484257,0.43699857502586426,0.4470905151379102,0.45630404653614165,0.4692849753069551,0.4632141950848153,0.0,0.5074079134865018,0.047258388803216936,0.047258388803216936,0.2715258935368639,0.6042475941361339,0.14874387553924537,0.3794140037869176,0.4853305744792989,0.4784204259306252,0.04142185090476098,0.0460090964102364,0.13588006793027388,0.43699857502586426,0.4470905151379102,0.4439087235745379,0.4632141950848153,0.45630404653614165,0.047258388803216936,0.047258388803216936,0.0012492923929805385,0.2715258935368639,0.3794140037869176,0.372503855238244,0.012863807608971482,0.4784204259306252,0.04142185090476098,0.04017255851178044,0.0460090964102364,0.13588006793027388,0.3379921528821566,0.4439087235745379,0.43699857502586426,0.45630404653614165,0.047258388803216936,0.0012492923929805385,0.14874387553924537,0.372503855238244,0.012863807608971482,0.04142185090476098,0.0012492923929805385,0.011614515215990944,0.04017255851178044,0.0460090964102364,0.3379921528821566,0.331082004333483,0.43699857502586426,0.0012492923929805385,0.14874387553924537,0.04142185090476098,0.0012492923929805385,0.04142185090476098,0.0012492923929805385,0.011614515215990944,0.04017255851178044,0.0460090964102364,0.0,0.13588006793027388,0.331082004333483,0.0012492923929805385,0.012863807608971482,0.0012492923929805385,0.04142185090476098,0.0012492923929805385,0.0012492923929805385,0.04017255851178044,0.04017255851178044,0.0,0.13588006793027388,0.012863807608971482,0.0012492923929805385,0.0012492923929805385,0.0012492923929805385,0.011614515215990944,0.04017255851178044,0.0,0.0012492923929805385,0.011614515215990944,0.0,0.0012492923929805385,0.0012492923929805385
