,WT,mgat4a/4b/5,mgat4b,mgat5,mgat1,mgat2/4a/4b/5/st3gal4/6,b4galt1/2,b4galt1,b4galt2,b4galt3,b4galt4,mgat2,fut8,b3gnt2/mgat4a/4b/5,mgat4a/4b,st3gal4/6,st3gal6,b4galt1/3,st3gal4
281,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.0,0.30078710644677664,0.02560293749478428,0.0,0.14979606970708192
282,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.0,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
283,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.0,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
284,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.0,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
285,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
286,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.0,0.07582458770614693,0.0017191020612534426,0.0,0.025789972397313884
287,0.04531540723846107,0.0,0.10101191330558346,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04017255851178044,0.0726155246983838,0.05732722731057452,0.0,0.0,0.0,0.07665616582203351,0.0,0.003938913460736043,0.0,0.0
288,0.04531540723846107,0.0,0.291624802641022,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04017255851178044,0.0726155246983838,0.10716069941715237,0.0,0.0,0.0,0.17308131306213762,0.0,0.010548276725360928,0.0,0.0032958431178675895
289,0.04531540723846107,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04017255851178044,0.0726155246983838,0.05732722731057452,0.0,0.07599965454702479,0.0,0.0,0.0,0.003938913460736043,0.0,0.0
290,0.04531540723846107,0.0,0.10101191330558346,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04017255851178044,0.0726155246983838,0.05732722731057452,0.0,0.07599965454702479,0.0,0.07665616582203351,0.0,0.003938913460736043,0.0,0.0
291,0.04531540723846107,0.0,0.291624802641022,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04017255851178044,0.0726155246983838,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.0,0.010548276725360928,0.0,0.0032958431178675895
292,0.04531540723846107,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04017255851178044,0.0726155246983838,0.10716069941715237,0.0,0.07599965454702479,0.0,0.0,0.0,0.010548276725360928,0.0,0.0032958431178675895
293,0.04531540723846107,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.0,0.0,0.0,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
294,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.0,0.0,0.17308131306213762,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
295,0.04531540723846107,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.0,0.0,0.0,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
296,0.04531540723846107,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.0,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
297,0.04531540723846107,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.0,0.03159670164917541,0.010548276725360928,0.0,0.023400486136859886
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828335832083958,0.0,0.0,0.0019363078317472086
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828335832083958,0.0,0.0,0.0019363078317472086
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828335832083958,0.0,0.0,0.0019363078317472086
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828335832083958,0.0,0.0,0.0019363078317472086
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828335832083958,0.0,0.0,0.0019363078317472086
303,0.5745153352139727,0.0,0.0,0.0,0.0,0.0,0.06999578338654297,0.11166467506204614,0.3508559604911281,0.3703847029364899,0.6459616985845128,0.0,0.0,0.0,0.0,0.0,0.014737544855211551,0.003842285773227778,0.0
304,0.5745153352139727,0.0,0.0,0.0,0.0,0.0,0.024079874706342985,0.08239727916168765,0.3439458119424545,0.3703847029364899,0.6459616985845128,0.0,0.5952154762932895,0.0,0.0,0.0,0.014737544855211551,0.0,0.0
305,0.7339295360422543,0.0,0.0,0.0,0.0,0.0,0.03401903499789169,0.0944020590127769,0.44986238263483574,0.510152515365354,0.685595337218984,0.0,0.0,0.0,0.0,0.0,0.047116748727363766,0.0,0.0
