,3,1,10,4,6,7,11,2,5,16,20,29,17,21,18,22,8,13,9,14,12,19,23,24,26,25,27,31,33,15,28,32,30,34,35
EPO127.mgat1.,4.0,-4.040265118834094,-2.159639266500339,-2.8722114816320947,-2.779994606342517,-0.9546845078646125,-0.9336378320824567,-2.402265375774041,-2.2092803707719337,-1.1120755513209095,-1.1366262626117851,0.0,-1.1833074804576118,-1.2111734314703828,-1.0907274009612302,-1.09364683655488,-2.1353837027923785,-2.0455234207122657,-2.252310714761977,-2.3078954592766956,-2.070862808304478,-2.031198822902862,-2.079283527957725,-1.3189985237108104,-1.435565242137343,-1.1745107982412808,-1.2100638854861157,-2.7470103207572953,-2.810094442499508,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
EPO174.mgat2.,0.0,0.0,0.2271144685169565,-2.8722114816320947,-1.6679967638055104,7.598938716518292,7.431414892535059,0.04013656217110595,0.03691220788890581,-1.1120755513209095,-1.1366262626117851,0.0,-1.1833074804576118,-1.2111734314703828,8.681790275271831,8.705027912397197,-2.1353837027923785,-2.0455234207122657,-1.481644143294137,-1.5182096183091758,-2.070862808304478,-2.031198822902862,-2.079283527957725,-1.3189985237108104,-1.435565242137343,-1.1745107982412808,-1.2100638854861157,-2.7470103207572953,-2.810094442499508,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
EPO266.fut8.,0.0,0.0,-1.0491407503227244,0.0,-2.779994606342517,0.6080466420423684,-0.9336378320824567,0.04013656217110595,-2.2092803707719337,0.9357886374531151,-1.1366262626117851,0.0,0.7080939298269242,-1.2111734314703828,0.6946935119137064,-1.09364683655488,0.20451504570815127,-2.0455234207122657,0.09215059593288788,-2.3078954592766956,-1.0060136404357432,0.1738783947610021,-2.079283527957725,1.1099100504816595,-1.435565242137343,0.724666491775477,-1.2100638854861157,4.582192883458388,-2.810094442499508,-0.6125716116764791,1.3054185233206261,-2.092561158103419,-0.10638775723602412,3.099472952860294,-2.5620395744734106
KI_ST6GalNAc1.st3gal4.st3gal6.mgat4a.mgat4b.mgat5,0.0,-0.029074805060768594,-2.159639266500339,-0.0562810287210776,-0.04068665003301286,-0.9546845078646125,-0.9336378320824567,0.004984235213764454,0.004583828719394445,-1.1120755513209095,-1.1366262626117851,0.0,-1.1833074804576118,-1.2111734314703828,-1.0907274009612302,-1.09364683655488,0.10763886387770893,0.10310925233380452,-2.252310714761977,-2.3078954592766956,-2.070862808304478,-2.031198822902862,-2.079283527957725,-1.3189985237108104,-1.435565242137343,-1.1745107982412808,-1.2100638854861157,-2.7470103207572953,-2.810094442499508,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
st3gal4.st3gal6.mgat4a.mgat4b.mgat5,0.0,-0.021179701350589275,-2.159639266500339,-0.06644372073671012,-0.04441553075777627,0.9007805711752019,0.8809222447058694,-2.402265375774041,-2.2092803707719337,2.0019349805972406,2.0461306538798416,4.0,-1.1833074804576118,-1.2111734314703828,-1.0907274009612302,-1.09364683655488,-2.1353837027923785,-2.0455234207122657,-2.252310714761977,-2.3078954592766956,-2.070862808304478,-2.031198822902862,-2.079283527957725,-1.3189985237108104,-1.435565242137343,-1.1745107982412808,-1.2100638854861157,-2.7470103207572953,-2.810094442499508,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
B3gnt2.mgat4a.mgat4b.mgat5,0.0,-0.02751048345267576,-2.159639266500339,-0.026076152303202205,-0.02271504271137037,-0.9546845078646125,-0.9336378320824567,-0.07644003233028152,-0.07029925364263656,-1.1120755513209095,-1.1366262626117851,0.0,-1.1833074804576118,-1.2111734314703828,-1.0907274009612302,-1.09364683655488,-0.12923553234900093,-0.12379709925781046,-2.252310714761977,-2.3078954592766956,-2.070862808304478,-2.031198822902862,-2.079283527957725,-1.3189985237108104,-1.435565242137343,-1.1745107982412808,-1.2100638854861157,-2.7470103207572953,-2.810094442499508,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
mgat4A.mgat4B.mgat5,0.0,0.0,-2.159639266500339,0.0,0.0,-0.5545123384569345,-0.5422877330416729,-0.024754341963166615,-0.022765712040859976,-0.7384086835049476,-0.754710146460295,0.0,-0.6687820334543575,-0.6845313189868493,-1.0907274009612302,-1.09364683655488,-0.053784368518785985,-0.051521038270325725,-2.252310714761977,-2.3078954592766956,-2.070862808304478,-2.031198822902862,-2.079283527957725,-1.3189985237108104,-1.435565242137343,-1.1745107982412808,-1.2100638854861157,-2.7470103207572953,-2.810094442499508,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
mgat5,0.0,0.0,-0.5454324054753217,0.0,0.0,-0.7599917632330644,-0.7432372227475874,-0.037157830599176656,-0.034172771497727905,-0.9302782309809017,-0.9508154977537127,0.0,-0.9329792989448578,-0.9549502201717504,-0.8682908686947068,-0.8706149317607621,0.0770306292952675,0.07378906007834907,-0.8027782478915839,-0.8225900010029847,-0.523011273439778,-0.48419163678059185,-0.495653937655379,-1.1033743272627978,-1.200885220727078,-0.9303622057879632,-0.9585247809819986,-2.7470103207572953,-2.810094442499508,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
mgat4A.mgat4B,0.0,0.0,0.1929877512653092,0.0,0.0,0.22890615609023204,0.22385976263555388,-0.024979482135944142,-0.022972765670074113,0.19269516134088577,0.1969491918045621,0.0,0.2985343250712475,0.3055645712375685,0.261525367427175,0.2622253649385939,-0.26980260705199133,-0.2584488918653773,-0.19260231588942722,-0.19735554573977154,0.18505458886255244,-0.4017834354157088,-0.411294881449477,0.22854978965498451,0.24874791611096003,0.2892170138241335,0.29797177175447975,-0.26208835383297413,-0.26810712030628636,-2.374569264511142,-1.6436947931903003,-2.092561158103419,-2.282237052403035,-3.019197424308446,-2.5620395744734106
