"","154","176","189","182","195","199","190","197","200","201"
"154",0,2.57800018196702e-32,3.97530639965858e-07,1.94356503473469e-51,7.36617396397069e-19,1.21513793856722e-21,7.07785472266072e-08,0.0090445452383006,0.943147294284133,1.11600684798344e-07
"176",2.57800018196683e-32,0,8.08788256715035e-49,2.37861730712974e-22,5.85796009620299e-07,5.07770996637654e-06,1.21728006568416e-38,7.3654169695556e-21,2.70620548948032e-06,0.00823175259655605
"189",3.9753063996585e-07,8.08788256715151e-49,0,3.59328986087297e-05,5.68078830889034e-11,0.00147299117925581,3.18292085954572e-52,1.87502594306079e-38,1.32971935548144e-12,4.70204198285635e-05
"182",1.94356503473449e-51,2.37861730712966e-22,3.59328986087301e-05,0,1.93737867519305e-19,0.000447306298363737,0.00695214425480019,0.015732119507045,5.93308860886816e-05,0.00988545677453002
"195",7.36617396397101e-19,5.85796009620332e-07,5.68078830889076e-11,1.93737867519312e-19,0,2.34639614977529e-20,3.3853175387552e-07,2.30656218591643e-14,0.000259708107415094,1.0785085543139e-08
"199",1.21513793856729e-21,5.07770996637649e-06,0.00147299117925576,0.000447306298363722,2.346396149775e-20,0,1.50246031860435e-07,0.688715929453086,0.56007146476047,0.0618752848751398
"190",7.07785472266066e-08,1.21728006568412e-38,3.18292085954572e-52,0.00695214425480013,3.38531753875515e-07,1.50246031860433e-07,0,1.44649506395553e-19,0.802334281312273,2.81308617080974e-26
"197",0.00904454523830098,7.3654169695541e-21,1.87502594306025e-38,0.0157321195070449,2.30656218591663e-14,0.688715929453086,1.4464950639554e-19,0,4.54966223655894e-07,0.0637673723758357
"200",0.943147294284135,2.70620548948022e-06,1.3297193554815e-12,5.93308860886812e-05,0.000259708107415096,0.560071464760468,0.802334281312274,4.54966223655888e-07,0,9.5828987445624e-10
"201",1.11600684798345e-07,0.0082317525965561,4.70204198285638e-05,0.00988545677452995,1.07850855431389e-08,0.0618752848751395,2.81308617080972e-26,0.0637673723758362,9.58289874456222e-10,0
