"","154","176","182","189","190","195","197","199","200","201"
"154",1,0.777408080165741,0.452036230043312,0.381694158378358,0.365031560209793,0.345690145600788,0.1881698904212,0.165428645405633,0.154452799004225,0.0779974131536935
"176",1.28643234682034,1,0.581510355485099,0.490936467635867,0.469544015494707,0.44466048204969,0.242027368925967,0.212770991340787,0.19866924091803,0.100322678233274
"182",2.21276823600257,1.72021305953911,1,0.844563737823229,0.807676837046761,0.764716441610272,0.416330290361105,0.36592694714967,0.341619986996599,0.172502388138298
"189",2.62119833571007,2.03737935023455,1.18482502535482,1,0.956646632975992,0.905895384683572,0.492972125697217,0.433351543239087,0.404740543274856,0.204305353598381
"190",2.74024479312353,2.13008584858596,1.23860655807532,1.04574441341098,1,0.94708785135978,0.515446277641983,0.453174798872694,0.423024034560379,0.213602524296466
"195",2.89403148071482,2.24960756773107,1.30783779333812,1.10435737518629,1.0562045892678,1,0.544392375105157,0.478458939160149,0.446700266862548,0.225551748920412
"197",5.31887832631554,4.13423856289428,2.40405482866387,2.02911948873885,1.94086160807841,1.83807582623229,1,0.879160995189348,0.820936947121373,0.414228491467025
"199",6.05225328930794,4.70414348692086,2.73488209826741,2.30867349981879,2.20858190555055,2.09090899237475,1.13790343721964,1,0.933931501782372,0.471242263788679
"200",6.48401118167367,5.04008710370126,2.92971957008911,2.47421255680455,2.36563876242632,2.23997084497606,1.2192223873398,1.07164724506105,1,0.504816554228979
"201",12.8665375848583,10.0008001521473,5.81315062770734,4.90765165034086,4.69380519697181,4.44425606455134,2.41748706233077,2.12482155105495,1.98370054299492,1
