"","176","182","189","190","195","197","199","200","201"
"176",0,7.58196138064759e-37,5.36478366133697e-88,7.32198661660938e-29,2.70943881938794e-69,5.38598274967867e-15,1.41242610682748e-36,1.35825939098983e-18,2.80746902592945e-17
"182",7.58196138064519e-37,0,0.00119400007082311,0.00043255262875673,7.14871472381313e-80,0.309426247841425,1.88239891472214e-08,0.127669035633148,0.174540232052871
"189",5.36478366133773e-88,0.00119400007082322,0,1.85066843588068e-28,6.03356342811645e-14,1.05464113153876e-71,1.6284633857394e-54,3.1568226480107e-08,5.52206981906578e-57
"190",7.32198661661245e-29,0.000432552628756664,1.8506684358811e-28,0,0.018718066852979,1.16648456029743e-63,0.00608353510485882,6.57361134555811e-83,1.67086987909286e-42
"195",2.70943881938809e-69,7.1487147238166e-80,6.03356342811627e-14,0.0187180668529774,0,0.0345525039510469,3.38216593701504e-80,5.7494564768619e-31,3.03694267412289e-14
"197",5.38598274967962e-15,0.309426247841411,1.05464113153909e-71,1.16648456029733e-63,0.0345525039510455,0,0.0138680760436376,1.8210400559559e-07,3.79377300973622e-82
"199",1.41242610682783e-36,1.88239891472243e-08,1.62846338573998e-54,0.0060835351048586,3.38216593701687e-80,0.0138680760436376,0,1.20174776401e-25,8.34935841479091e-51
"200",1.35825939099046e-18,0.127669035633136,3.15682264801132e-08,6.5736113455596e-83,5.74945647686539e-31,1.821040055956e-07,1.20174776401033e-25,0,1.03647082368674e-47
"201",2.80746902593052e-17,0.174540232052883,5.52206981906972e-57,1.67086987909286e-42,3.03694267412375e-14,3.79377300973709e-82,8.34935841479353e-51,1.03647082368651e-47,0
