"type","reaction","group","ppcor","igg","truth","enzyme"
"20599","glycan","G2FN_G2FNS","vis_group_2",0.274402449927976,"2","T","ST6GAL1"
"20632","glycan","G1FNS_G1FS","vis_group_2",0.236337253927958,"2","T",NA
"20635","glycan","G1FNS_G1FN","vis_group_2",0.0624939548642925,"2","T",NA
"20649","glycan","G1FNS_G2FNS","vis_group_2",0.435211789129432,"2","T","B4GALT"
"20690","glycan","G2FNS_G2FS","vis_group_2",0.294429107554843,"2","T",NA
"20693","glycan","G2FNS_G2FN","vis_group_2",0.274402449927976,"2","T",NA
"20696","glycan","G2FNS_G1FNS","vis_group_2",0.435211789129431,"2","T",NA
"20838","glycan","G0F_G1F","vis_group_4",0.523347748710367,"4","T",NA
"20841","glycan","G0F_G0FN","vis_group_4",0.713067753292492,"4","T",NA
"20999","glycan","G1F_G0F","vis_group_4",0.523347748710367,"4","T",NA
"21020","glycan","G1F_G2F","vis_group_4",0.710245832622027,"4","T",NA
"21023","glycan","G1F_G1FS","vis_group_4",0.501131410667479,"4","T","ST6GAL1"
"21026","glycan","G1F_G1FN","vis_group_4",0.344444014034097,"4","T",NA
"21049","glycan","G0FN_G0F","vis_group_4",0.713067753292493,"4","T",NA
"21076","glycan","G0FN_G1FN","vis_group_4",0.425277076924122,"4","T",NA
"21228","glycan","G2F_G1F","vis_group_4",0.710245832622027,"4","T",NA
"21251","glycan","G2F_G2FS","vis_group_4",0.560135469014435,"4","T","ST6GAL1"
"21254","glycan","G2F_G2FN","vis_group_4",0.436050043390395,"4","T",NA
"21278","glycan","G1FS_G1F","vis_group_4",0.501131410667479,"4","T",NA
"21301","glycan","G1FS_G2FS","vis_group_4",0.439160524373614,"4","T","B4GALT"
"21307","glycan","G1FS_G1FNS","vis_group_4",0.210459064784543,"4","T",NA
"21328","glycan","G1FN_G1F","vis_group_4",0.344444014034097,"4","T",NA
"21331","glycan","G1FN_G0FN","vis_group_4",0.425277076924122,"4","T",NA
"21354","glycan","G1FN_G2FN","vis_group_4",0.486560783750134,"4","T",NA
"21357","glycan","G1FN_G1FNS","vis_group_4",-0.164716036215784,"4","T","ST6GAL1"
"21430","glycan","G2FS_G2F","vis_group_4",0.560135469014435,"4","T",NA
"21433","glycan","G2FS_G1FS","vis_group_4",0.439160524373615,"4","T",NA
"21450","glycan","G2FS_G2FNS","vis_group_4",0.101242082247332,"4","T",NA
"21480","glycan","G2FN_G2F","vis_group_4",0.436050043390395,"4","T",NA
"21486","glycan","G2FN_G1FN","vis_group_4",0.486560783750133,"4","T",NA
"21500","glycan","G2FN_G2FNS","vis_group_4",-0.301316962471581,"4","T","ST6GAL1"
"21533","glycan","G1FNS_G1FS","vis_group_4",0.210459064784543,"4","T",NA
"21536","glycan","G1FNS_G1FN","vis_group_4",-0.164716036215784,"4","T",NA
"21550","glycan","G1FNS_G2FNS","vis_group_4",-0.00996452462492324,"4","T","B4GALT"
"21591","glycan","G2FNS_G2FS","vis_group_4",0.101242082247333,"4","T",NA
"21594","glycan","G2FNS_G2FN","vis_group_4",-0.301316962471581,"4","T",NA
"21597","glycan","G2FNS_G1FNS","vis_group_4",-0.00996452462492386,"4","T",NA
