Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS,G0,G1,G2,G0N,G1N,G2N,G1S,G2S,G1NS,G2NS
sample_01,342.5083648229937,324.02353244000733,199.98400481392065,183.4438279054447,149.11321352776136,72.80528026031598,165.43785783094899,195.70060466487067,41.363108148984026,43.1894271851637,76.0690817691104,77.27622269415312,55.25718720434316,42.04890530984948,43.328838041425925,30.970226793908285,75.49178157731615,59.84521834981049,27.456185971863906,23.347262207061508
sample_02,384.27275829784105,319.24573885390794,196.10636425976247,204.28005425213894,146.81631539630422,76.563638365463,167.08161574238514,197.36624026404363,45.494267631536225,45.366110232931824,58.75386541345634,67.23002236985144,49.20618578486254,31.590471578384406,38.95871971510847,30.39539267412005,79.60902337982309,55.03253241949506,29.411591645004965,29.652226738352297
sample_03,450.29937119868015,344.4031044758327,218.61509111265093,228.93947368502234,159.28287094524444,81.99744235853257,171.70338392683104,214.85890203961543,43.76849457615132,41.83806164137045,45.15754775281743,56.4895607389829,43.9418488993788,26.63235161375448,29.799834569591305,24.416716494650704,81.35413641039858,55.67978875942297,25.407773192476036,26.226479585460282
sample_04,314.6285550065859,333.2270668832616,220.06063467283792,187.44569394420398,162.16634228543282,83.15133769205592,164.0551632103589,202.52601435183578,38.31315905787049,42.399460129615484,79.13013032184719,77.12003830231542,50.961791275086746,46.4810751764534,42.891729396788435,25.21435908745629,72.86326437751062,56.25644248906929,22.71335640445612,24.444142206339908
sample_05,331.6948606490518,327.00364584887797,203.42008074197085,161.48423565317918,132.80211826426174,68.27503623568212,174.1363527676283,213.04000934157324,36.60612406359964,40.192925412009224,75.03083487597387,89.80447011729022,71.29831171818272,41.27414343337672,46.373406060392924,29.975268127193395,87.50954964168466,80.5663763147844,22.774254566289294,21.358838647802052
sample_06,287.41274175575467,318.3298008491887,218.1329983545107,165.1338773458734,158.08976137711258,89.92422931196383,166.3045866309311,218.45069034398736,39.86880350202841,47.06236084884365,44.93357582956486,69.86228630570236,65.65254001847168,27.580128818199764,44.66880975607828,35.09001236361609,74.8753853558551,73.38362903349739,23.189126160709915,23.047346229141542
sample_07,279.49995112033196,333.9034610971207,241.9976300531729,141.57299803304213,145.12066368794612,87.33026378947997,175.47824629857655,253.4408781250433,39.32114811648723,47.4974868694489,36.990038031001646,45.00026595339557,37.03325486629072,19.091589643240432,30.50558278523594,29.569661993519368,90.79648932539399,84.23526532562543,27.55594257810784,26.837718271600014
sample_08,277.878861398564,295.78727125238004,213.01655972808985,150.50990414680882,149.81028690665676,88.09479479697228,156.70049022644793,219.23941549014134,38.9602642233453,47.18692271394759,79.68880973799747,73.69768745616733,50.64668474360434,32.01072915924001,33.77887289971412,28.961269545551758,80.22507148075049,72.91505363046144,25.97404079974806,24.936877595909003
sample_09,351.85311039177986,329.70720842735665,199.20338497925903,202.6056996023053,165.24774623880717,81.81456295770633,152.05411133563922,175.09294070515122,40.43354651668264,42.13057068637824,83.17066480833724,71.20908311321122,47.44060792815992,47.91577112372255,39.533216580860206,26.43224183186271,71.06598264283218,48.65681801200285,25.781468095330737,25.33782610901891
sample_10,335.4277251525922,307.7482457144576,202.30010502750386,197.55431299208823,160.70509927821647,85.52671696072461,144.29983676562455,176.30049609466894,36.988517239301416,39.14614550202964,74.7708249895828,72.8969585374862,55.21206322085601,37.671847540536135,41.99809858408499,30.005386892780617,58.533982936430235,50.05176521219325,27.982220005182278,22.822760885310473
sample_11,287.6000806952595,321.5535864649843,228.4556405676448,144.1552456447156,149.6828365375732,87.926220564934,153.46526040228858,220.9214383688419,37.68916813740317,45.0791908727793,58.62999251482635,69.17490186150198,53.01909054261041,30.807483134019627,36.26873491994561,29.77397289511176,75.88786440089791,67.37216769405308,26.21426154904762,25.048732371538936
sample_12,307.14881818053817,305.56163310384557,185.37839056626544,181.79016064281873,153.6849941036232,75.89802346958201,172.15680034851917,206.4441029871715,42.41180115849414,44.51116327431873,88.68988900035224,80.754275415908,53.20685867891305,50.72339309001634,45.53634353313279,30.520347840126195,84.79402090437452,65.20363341603692,23.255003486094832,19.95967031877605
sample_13,323.2312301913688,315.90719709124596,200.95603117191678,204.88921216449472,177.86753404720423,92.4235983703481,166.06448990037762,214.27555512046484,44.30888696990648,51.816221171671806,63.73795513300044,65.4550207658347,50.34027626234077,38.787627267321426,40.725002302642565,28.579575313098854,82.16808379584914,64.02826260948376,23.68574397047548,21.21939187227898
sample_14,279.6065412806834,321.6043576771774,231.44091868735558,155.57118130067064,142.6517695249957,81.8606050123949,152.19840739286434,215.60247303579186,35.86192436110383,42.075179305623415,68.1201657208635,77.12367003201474,57.621204083057805,35.205565287211506,40.46538339880237,31.444421820962294,76.21050134272078,72.87880972858925,25.03790155427795,24.52328024551464
sample_15,394.37856710433545,350.0887791121417,201.08840237238496,181.20252769935797,143.1417679885948,73.5117980212509,176.32829258617093,200.07719757884826,42.21219755222028,44.86694723370482,69.6828401953261,67.3505217162372,47.18636945747286,36.68791470726411,38.4408215757903,29.890937456739966,90.81961335281325,58.27991367337026,25.56761759610502,27.098669418057817
sample_16,324.0847685901853,284.05239191746193,196.3634317608071,183.65158051506913,146.87074346306858,81.81748591706251,145.2892686059492,196.6936333195102,38.99557258017744,46.641813746409646,64.75254903236247,83.21918298162903,66.83078111549017,38.02498432897144,44.4034391713793,31.48737567871198,67.4780669605644,66.70936082233189,27.646099839682346,25.78643904304467
sample_17,281.0818325852823,304.1284760560528,208.10473046505987,164.75302126223562,158.23746162340706,87.7418868419314,172.14523243396533,242.2896971217215,43.56554563326927,53.544380839197316,39.80054828078483,44.18220647759553,35.7698487277625,19.916692078673456,27.882388260949085,29.20225171564488,89.52957684882286,74.59751039184049,26.395952349757213,24.938321920231004
sample_18,367.519787591226,362.77164339396916,223.88564180157965,175.33751584298008,156.45098441366915,83.24457196336982,196.75239749512352,236.93560122362868,43.03050281543105,47.37722005510383,34.67094119141307,51.85698862145956,48.3551153936534,20.701209688846262,34.72169373696848,28.938429980787063,88.38060242992492,64.97131984436882,22.790249860740115,20.0411100819194
sample_19,225.5752244200282,279.36182918189667,224.53814970693975,136.87970428787247,153.49879791185845,97.40721967028342,151.74946222229465,233.70554913195568,38.866655058447606,51.48248059004744,53.85835769098743,70.65008883654103,51.855489873592916,29.491271246111246,38.423319747342774,30.70902390033514,74.08858669327948,80.68035562778647,26.234127648277248,27.086016348566233
sample_20,291.52612653725106,308.8826679071986,207.11427486400342,184.59893684173062,170.58331258712138,91.41120528469013,155.47882623975792,198.20983718121067,43.03220336451676,45.99705729622684,76.13958327965871,79.76176088091026,56.25640511195741,47.74528911092006,44.99481095782193,29.122526576943013,66.04102907177348,56.37785301953887,29.050730108359932,24.283030577071997
sample_21,426.1964648796346,370.2888967050516,217.51652531647605,236.96384188129232,180.84980957109153,86.44376571814122,182.97415340487484,202.79062972337607,39.38206245582774,44.27853432699442,58.28503786019297,56.63768068760485,48.874420472056244,34.27232238293978,38.94815896876862,26.02682393471208,68.59018076546923,42.44310608411412,15.835183813087154,25.093284614314637
sample_22,442.9001079857225,362.8234644446368,209.2499457389702,249.6333339667256,179.41541761961608,83.87634763922169,196.82377091509267,210.71758239463364,46.43500376648337,47.13112586242185,41.598361502653766,55.05097021774118,49.58184121227117,35.45942966407255,34.67894929740391,32.80732937161468,62.43624814146196,44.85161709709806,23.0921446724479,18.901444849436174
sample_23,312.8186004491092,355.2464620828384,265.49724133841704,152.40301421849205,149.10584957981564,90.64754257948363,171.27550282977703,257.8297074151384,38.523675786222455,45.64228778729481,54.036401443928526,67.52203110973342,56.11769691014386,24.926108512862598,34.27135779102063,29.7422649325941,78.72266613669353,76.40669055025036,26.005801229600127,22.977182569529067
sample_24,386.76414654062046,305.2530098976989,170.40144573393076,222.46658419000147,157.93252680059067,69.9745240522041,170.53987294603593,188.85742770411656,42.04084583557411,41.61305981162678,76.34301313346661,85.34109079072948,62.39053468979512,42.37091894654508,40.86773770035991,25.399545104981087,76.93807829833499,57.653251039279965,26.10535959707628,22.32099546343125
sample_25,444.3920449854125,334.07044871875144,174.8124972688179,222.52668611257587,149.70308389134883,68.67418180144142,171.3384309657999,174.91983879952963,39.48423107218282,33.724979607409395,61.60531420722624,65.77194225953872,51.27861979558869,39.72037681090777,42.03346282355103,29.98949031802665,75.09562807570667,43.7148229784511,24.00568640262775,33.773452891328496
sample_26,303.0490905101945,320.8974424772637,209.46672244800232,185.38893674291552,170.55590515070097,88.20717930740844,148.61627246389978,188.49878779403775,38.331897569278894,43.537447945425974,69.3234730293674,76.67072963892815,54.16884977761017,41.51624532993399,46.5213592546946,31.567437184932977,69.94526959295534,56.187809364775596,20.08889947943089,20.582392402016023
sample_27,313.82540066463076,305.237234843645,201.03016837880344,190.9751169326448,163.43199552639678,86.53517467880333,142.2230854567309,188.02872570309628,39.411291906798574,46.36708539115744,75.88373173615578,78.95424670652044,53.834528061239396,46.278038552361714,45.65642390102933,29.734119684810295,78.74398058211463,62.622797267775034,22.54668163898838,25.16687960461389
sample_28,330.51017897044113,366.5182331862219,257.98740194205925,144.3772026995661,137.66958668893363,79.78631811247253,159.02982238739938,229.05621402703272,34.5006544551578,41.534968304726235,57.21239445061322,66.75716135112273,53.08178818150901,29.121556008240347,35.774580514916686,31.14915308643193,86.36813156032272,79.96339579700023,27.124855108958457,25.89555226032161
sample_29,322.3722129017535,346.870652133532,240.3384603719722,161.95551886663856,151.13532650149344,85.00478705346777,171.67177374896994,233.25546318982643,38.920831879485895,44.61789891072805,66.95069842107107,64.85602230817852,52.09606306104213,35.17823190313516,38.660694667727526,29.27046565562358,79.83637647977301,70.11786892994947,24.440084244604645,23.84631037795907
sample_30,285.52205105482483,309.56774989368523,211.6509522106051,171.0232257772943,157.92869429191694,87.96139668871042,159.0467197328587,205.91277172171965,38.71623370805747,46.93571351694774,71.3503637563658,80.22867119668759,56.45502648303235,38.34836550552153,40.9341036783289,28.480977951952973,76.91766342908943,65.37114798801845,26.30177985575015,22.23323125952736
sample_31,390.80089990751924,322.85081536927856,187.72791885380278,242.5338928554679,166.78253112827002,79.78641392890513,175.00003995876887,200.8772071727925,45.56532682394334,46.76999951838058,65.554527249809,65.80612141551111,48.41178697966205,37.1959455230685,37.51640135367511,25.01352639733879,82.56453601011495,58.0229822015478,30.48719864991313,22.61603563307596
sample_32,379.9302094311627,337.9773981392155,209.25242514024333,224.53909505203413,174.08695898185724,87.7948592638612,167.02327980134893,196.1686528435711,42.134934217008194,44.38165353239056,73.8782387174292,65.66672985381533,44.059232809337225,40.55510374852206,38.76619093546316,24.37949535561635,80.56072261838625,55.04583520898757,25.58142006317559,17.11569719228333
sample_33,287.2611004409115,315.5720004307283,222.91269847135638,155.57485015445118,149.33078580440136,86.55445524100504,168.92612786893844,235.68477661551825,41.19702388468859,49.16516691672168,41.27669352502348,57.130549410827456,48.85733404952425,27.366600394051044,35.19027886803111,32.53991994946299,83.86756600090425,76.23713216623983,27.907626844242802,28.162529297997683
sample_34,347.1576910986654,342.37220043197834,222.0313166182348,156.93952623975213,135.19692891115,73.82021258192523,162.16228072244746,219.15397647622922,39.013349527853194,40.14926037768986,65.86627311040748,63.067244556572284,46.595552041733434,39.6680084193688,34.41283476727009,27.406915780167907,90.65788256125744,72.37166529233916,27.146457698555267,25.87146468585247
sample_35,331.1955894084684,339.52064172415015,224.95707138252908,193.9366407958064,174.47769438742995,94.10225038742456,165.52011161494434,196.53906096764211,47.10692490870214,47.7731178518386,37.88783645591421,46.628511976247474,44.71874572624646,22.112369998860835,32.65592095099897,29.920678809381705,68.62666100998247,53.78581704856099,31.04936883105038,27.69929309043519
sample_36,274.25737261007356,321.1753846318252,247.19354912770024,175.58336352657034,161.72349760829616,96.4832408640947,166.2113959504134,249.78963006536225,41.39930480683608,53.198116148185555,53.95321709187693,64.54080587507966,49.448398679551794,29.00078128772545,35.42190373912122,31.129322888287657,75.84158024072936,75.53281124713804,25.569118578340902,25.069505868036988
sample_37,232.31485478085952,270.5298918235606,218.25840697528704,141.31081270350649,144.41437096548066,92.472624595227,146.9972657679671,231.09163776069008,39.6195616139978,51.52478471731367,49.49872562383882,65.39856833412465,57.17249581519557,28.322795477794923,39.775560142928825,32.687939455714556,67.20722322674507,78.34702581225302,27.8030328471786,27.314112846375604
sample_38,410.34978469035707,325.9601878044189,189.06475420225553,226.1279000319819,162.42940033182853,76.373429779357,195.93174113010156,225.30097221040404,49.74331631053613,48.73298223984348,67.0642466872838,57.14062490440226,39.390059016563626,30.639614983679557,36.51129425933135,26.024881822579005,95.2103208898091,57.20981616500492,25.18036452252697,22.609173280706163
sample_39,433.44286462525736,356.9173735573588,216.27253155235627,232.4889007117656,159.85149848939395,81.62169406523364,166.40229966947246,197.93732351604646,46.986865139637615,45.72903212253543,68.11753555160965,62.66462818476149,48.036173657794535,41.57644878833236,42.25756267914682,27.14300226763553,78.39946553259625,55.741736826271776,23.78329983268201,21.48993663032279
sample_40,299.3377175522553,302.109495449956,191.20638965974328,180.5064236816998,157.3493564223588,82.23923702209062,169.20228962326343,212.37619957296934,43.78372840444648,48.40929274204295,58.96803051225064,65.53149206303596,48.33880722827093,38.352035245225885,40.03628551295459,28.61083418980688,82.03981307648208,65.19982491197956,27.68326372507385,22.79249846712069
sample_41,278.452229375334,323.4570937471878,230.06790354710463,131.655722618375,128.01384358861972,74.11462593606032,164.89888761491957,222.88534758844867,32.08344584581273,39.16435148063414,65.34958620554792,85.03437402952527,69.24847004586617,34.879799588434395,46.45275855409336,31.43139927019225,72.25404538894865,76.69146426764671,22.44114420205884,19.519433192675777
sample_42,298.28891720366875,295.49820018562053,207.47816361516976,183.67556249350775,153.05231269227374,84.04699632692406,163.67850380103832,213.91204437507253,41.37675281972865,48.788384588803815,64.15408121512887,67.84259858723681,47.546752881290196,38.28499432400397,41.27591313924773,28.01422560611116,72.80687940441527,64.39197045598583,25.60841457391666,24.866360093209405
sample_43,235.4145929128284,271.6413410585897,202.78238635215158,150.44405884925513,155.07171467644068,90.86982745072939,156.52297424188717,221.4654449615088,43.60786982427569,52.859325278937774,59.500462384026974,66.49615009266618,51.367665819871654,32.951722740928986,39.12864376663825,27.512800738889972,67.68349574116519,67.18977518666115,26.123024564579488,25.87254482230656
sample_44,360.7109397118751,330.4443806428722,209.2126438071885,208.41633385151923,158.87580884340522,77.0759425048778,189.1013832996787,221.0012632511898,47.00024272819015,47.13951291670547,54.69216713377589,51.918122990780816,38.89347683537496,33.86008224997022,33.37428684733046,29.05830819220848,76.479983070914,52.73536685634669,27.105306899307415,23.26369193531856
sample_45,381.8173199799391,339.04696434528233,204.31733873633212,225.46362229480405,186.12792483344018,90.25237728376575,177.9014392513376,207.327760410455,43.18098299913899,50.505036854628415,55.53565958443153,55.32910589108704,43.49635714732006,34.48163992006048,25.397933291637912,12.42885674059316,74.99204627185375,52.43014163256432,21.5650746276791,30.861798659795237
sample_46,472.375651607867,293.77617088468355,147.96989857230113,260.9809975542918,146.17955974603828,60.36806465506013,166.29554353975306,160.22351708554064,46.22221852435979,39.502283268328796,69.50425529140038,68.97710001047483,47.80831054088351,42.307433249752094,46.3339914437238,29.781963341863428,73.39450404114218,39.7212849949658,26.642891450982145,31.141917386594063
