Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS,G0,G1,G2,G0N,G1N,G2N,G1S,G2S,G1NS,G2NS
sample_01,293.1511530114985,303.9904655224259,195.1169175885449,159.40068677899419,142.30581648079158,80.37156697046956,139.06414082454424,167.11565648887287,37.24423117916913,41.08050398362199,80.14833851297432,103.25267469089879,89.40446793637874,44.011039499272606,56.86252470768928,42.15434281261969,51.116225276394715,68.90999157493496,28.977721741794653,26.560323607656937
sample_02,314.5380935608543,315.69626999559966,202.00417056837134,175.46597224939472,150.10411237057355,83.88122515740406,151.53583192890738,180.68471750489638,38.97166780997952,42.48493693857093,58.191520787801814,71.32106605537392,60.91630003898798,33.99780991265874,44.33490025231048,37.560897748104665,42.40752420434462,48.432311283212776,31.474322780753113,27.219785594622252
sample_03,246.15209789511235,299.676135286132,245.25968713366163,132.55300358091182,129.55389361127013,96.65704144011008,146.9470572235538,215.80710803685758,36.107959962969005,46.83672489370496,47.455267502721036,72.29412135823198,67.49582670506737,29.78999397504301,42.61505086830104,36.05342970370822,39.00957897169082,54.46036396865408,28.14118466231118,32.43068476910743
sample_04,286.38159321261594,310.9920103649329,213.95918598663366,165.00519906642083,144.08191399906116,86.57844633909515,146.82129729997547,185.73973425366376,37.44936430540877,42.5748621424938,64.50016930506625,81.46550622674086,61.78641105780228,35.537742693251765,43.395005731682566,34.16061729639853,42.42516639264822,45.79105706107319,26.707906308503688,25.442791968260195
sample_05,260.0129766935552,300.07960463518435,242.9340785950398,133.13813830451693,127.35463486718882,89.86386357935615,149.90038135448248,228.20957876772798,35.36548458399144,46.164597874866864,47.38257056829662,72.32943477640876,68.62011919099339,28.301547740824997,39.216615601130286,35.94483849277781,38.59311812577662,60.390016661390796,29.020179401802235,30.972620356011895
sample_06,233.76979854073184,278.85461100892593,215.65357675327863,131.14221828045058,124.99701760302123,88.94546969361406,142.68815289510604,200.72022251938387,34.463851259843516,43.51737231850776,51.57188373064682,79.43626308365612,74.12845365057692,31.646856806520166,44.69244036474831,36.54569722136404,40.22390404927923,58.96057442090759,25.100576610183595,28.93873351934772
sample_07,332.83864945335074,305.12742942595685,186.24899943899155,197.87413781886434,151.81211215530416,75.47165878996462,153.3060483028318,171.0069044988175,40.73280373592136,43.10230281426762,77.25371694726402,73.38686449537578,52.81397345794826,41.64949320410694,42.91946262663044,33.84843329124591,40.19160134673082,43.02297961973292,28.660461022321705,26.002598594462338
sample_08,283.1199559218157,288.3321840869111,207.58505213712513,213.13804534166349,160.5032557664118,107.75411798157526,144.60733046301536,188.40103060576334,45.48028893445584,52.93522148684761,52.19793864012111,59.826485912828744,50.56077641215657,33.34038768575392,42.54861991280258,37.0805744229352,34.4919409466558,41.10133466514654,30.577467213578768,28.052274536770618
sample_09,263.4143269250827,295.04389807983284,220.707501788291,165.96767482208966,137.3263147290989,92.02723274490259,138.62447640834296,191.5595489529927,35.41883691927947,43.50890843667356,65.85175652589274,83.2420789148312,69.14272046918697,35.0179824228422,43.81805663211289,33.853419727310886,40.950673457179356,53.5728099305595,25.904576328997276,27.850039336505773
sample_10,346.90364337439775,294.40665080155657,190.86247499710248,212.95029379792481,160.35822164894364,85.67090080558698,143.74029811007372,177.29710598393584,41.093598435042026,43.44699307882984,54.36137905849861,66.39486727722584,53.53880195588987,38.13157933445026,43.24619752972385,37.93257591797568,41.037279065933745,48.83278809128751,29.55664650098083,28.89560132328208
