Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS
sample_25,5.193335077671975,5.177615582545697,4.731639013614647,4.926136216321323,4.8207252846764534,4.003350336207696,4.450594889012877,4.766158612134477,3.4262989674107387,3.26551668174151
sample_26,5.428840802752066,5.2120897879766215,4.714753173622689,4.816309586264818,4.717815603329794,3.923045840911402,4.4256746078154,4.745376982324228,3.891487875357986,2.8897307813283866
sample_27,5.184732996495377,5.2785776660755666,4.951286541020869,4.601651211923386,4.601943690750437,3.939646114170857,4.623284374692186,5.032482352460422,3.4924544934027417,3.395073955449523
sample_28,5.241044870525792,5.231327498576223,4.778125451581485,4.778781448273153,4.697993108899918,3.9267141008033226,4.561174734775784,4.778998128345487,3.509641855706301,3.3995770267698386
sample_29,5.562854467711268,5.293645199265909,4.683935579723103,4.917618440040592,4.707996777714804,3.7503271129745723,4.614999023342786,4.730192692831411,3.499224548728666,3.1976489569101347
sample_30,5.1820766149695165,5.258035902195617,4.985497783021707,4.640724676081038,4.703496652671323,3.886106115783022,4.570790278400301,5.118868496733399,3.5039714294045505,3.445766227091421
sample_31,5.274593784357366,5.210928058488877,4.742384878107273,4.857987716801971,4.690059283578556,3.789078550280527,4.518462789455454,4.728275004114614,3.2753751760326173,3.109852604140265
sample_32,5.19649138605639,5.07620904726234,4.762918128521088,4.837325374917166,4.679454988212861,3.9280574348951136,4.348774658416721,4.914894702159374,3.622325055512499,3.49172103530877
sample_33,5.104811283531406,5.204064752637309,4.959342210748669,4.685515492866698,4.7119325775567695,4.059268125963519,4.4317485238445276,4.939889624136365,3.4038620100369372,3.318679025230207
sample_34,5.607222160573934,5.2379856558577025,4.685213284280563,5.06912689161689,4.6868412799964005,3.769546962348142,4.530601192139321,4.83033814612545,3.4982214266987803,3.110474652083397
sample_35,5.0085846929883315,5.030621453214386,4.69872841243971,4.825297685318891,4.907544864451964,4.221725144471724,4.358726877443751,4.805780819968051,3.69765029999994,3.6979459395497525
sample_36,5.268245714125392,5.245340885738274,4.800784722369371,4.682853008040128,4.5940653368642925,3.8528735771559957,4.531281757874801,4.915978866923986,3.4401626158220195,3.3881596323807623
sample_37,5.144391350771323,5.018281523860914,4.723165910906987,4.887574764385411,4.72901470694412,4.081244505047975,4.343198386292483,4.832039941783814,3.5041085788846154,3.564326838064606
sample_38,5.004512261403732,5.0735195242520845,4.7608600443076154,4.803046236045729,4.835630588929859,4.15020884169073,4.358393266999803,4.775387423998156,3.5189749981128946,3.5380010997783216
sample_39,5.361411550315693,5.267724125320545,4.782785307655706,4.982597613922865,4.794858006841353,3.8659770137668756,4.400381349757867,4.637501904135289,3.299016444817532,3.161303420172803
sample_40,5.2962342001448866,5.29899647641612,4.924222494913225,4.581692468238183,4.588658734142005,3.7442035558394484,4.550460583422786,4.907906416576207,3.1049084968919654,3.212434431982583
sample_41,5.1976064775451505,5.143900646822682,4.739549528481657,4.807360199416041,4.6715927006536235,3.7920034170891164,4.458472715131364,4.8291039927096335,3.1990868052010235,3.0407243131057737
sample_42,5.122154266144409,5.17408585119448,4.867531350080309,4.6959145847494845,4.681994340078117,4.013004520103782,4.462091774543531,5.023723507422175,3.3142719000217755,3.0249486638910446
sample_43,4.97338597334466,5.123767467502056,4.888603406204363,4.598039880064525,4.6989238019732555,4.124007895099757,4.315387103027864,4.919936879728095,3.415703364727832,3.5637659001832698
sample_44,4.898828352540283,5.013063775334983,4.735628432496824,4.593208333947821,4.696842252272335,4.072531788730719,4.424897746963881,4.88344829601555,3.536435466955748,3.562306170299021
sample_45,5.025664700166723,5.047583262822893,4.815461107036502,4.678896858199237,4.623910138502188,4.047634983018488,4.445755963885502,5.010875387042923,3.5285323621508815,3.501655670567856
sample_46,5.113377819913905,5.132767834108575,4.691808675173807,4.6852513516484855,4.690842991899632,3.934190362796554,4.566935055063402,4.8628999973773075,3.534324433088478,3.4434047837696093
sample_47,5.249835805269549,5.159704956793958,4.677395010229884,4.796292224440349,4.676838697837116,3.8214132379847476,4.537467738281589,4.835095223556552,3.630782152545342,3.13683382520468
sample_48,5.104514599090001,4.880374504501274,4.441234551636229,4.965082069288627,4.787921041352934,4.004781851500961,4.224626591101565,4.576943779431689,3.622401925869569,3.635382404416406
sample_49,5.203322020341809,5.240665884690791,4.80275612993616,4.68596608408833,4.684790025197212,3.9400664246372203,4.536974954111306,4.809594769766996,3.3580965153317046,3.284354367375674
sample_50,5.213221968476269,5.205034563216157,4.7603207794708045,4.7422289260046355,4.682529778061716,3.9403551859747314,4.514694831302718,4.813162993158124,3.385292771414874,3.398299503247713
sample_51,4.777963293076469,4.940415211567746,4.702988561305211,4.663564903828791,4.7976969472571716,4.183949703574708,4.271485108248789,4.855534016067701,3.5894764845868474,3.7389622135838567
sample_52,5.3699914167718585,5.174486756549347,4.539072115880846,4.911024635669816,4.64278256652732,3.641552684494407,4.506427364157746,4.625616489143478,3.590253515251135,3.316095665987455
sample_53,5.211468706535125,5.257272182894585,4.771591477371247,4.757922450326168,4.80288645391532,3.9903735098177013,4.431714109613512,4.662177484350879,3.4305678717560943,3.3297528081945003
sample_54,5.119426281289843,5.121034357427956,4.65079419617429,4.750045817024702,4.731017816846298,3.987647907048413,4.476404039345167,4.778995907835335,3.567031548914014,3.504611469198017
sample_55,5.3974304798707475,5.192627990953432,4.739207446616742,4.912347883326867,4.72004162750184,3.9096919045410594,4.449070448335978,4.73041154418944,3.3625725983521737,3.288767482509886
sample_56,5.194696019724476,5.183881949029531,4.80493284428598,4.716598121902794,4.707579004810724,3.8986745487742422,4.488851481537891,4.822112549883268,3.1849927542898673,3.4028674268089447
sample_57,5.569253182762845,5.2337557556306065,4.6207146433909365,5.043484115567555,4.71276211980818,3.8352591090525117,4.556953294713112,4.763034297344401,3.494085849438109,3.4119728712993354
sample_58,5.272657430925822,5.222800134694434,4.7392231907826705,4.805748736461533,4.605757398599437,3.8022779614368525,4.581557040825073,4.8219344606091905,3.650499113976187,3.4359114652763303
sample_59,5.243120294671923,5.1357489520144854,4.6317547650196715,5.015642380077841,4.850828385016291,3.900577407233238,4.442661019482629,4.633199645761457,3.6004985374725025,3.3606159481646793
sample_60,5.188365919789719,5.208893207256626,4.7843368546864475,4.7967447747051,4.699702031990486,3.8115603413156016,4.573308306573171,4.887005132800379,3.317378979477994,3.302511701935721
sample_61,5.0444721156505725,5.060560870661223,4.7657930104861395,4.7346801419281626,4.731300401276782,4.095098073464662,4.269449304951047,4.79349018295105,3.8419986987704715,3.530668746466678
sample_62,5.346683322818959,5.126082446597989,4.705547442428037,5.11119230090069,4.72640213622215,3.9027799637355423,4.452440584709936,4.833089638928941,3.4745429085107253,3.459395758851746
sample_63,5.061815050467392,5.074418921542479,4.739011178047059,4.847834777435643,4.735799545803167,4.042233743812245,4.4212176542785615,4.807611831107731,3.5299522413030537,3.496501468211697
sample_64,5.3522853527821495,5.201902816036907,4.742618287940035,4.8645114969415495,4.70029944730475,3.735917770698034,4.44561605580494,4.697076700923578,3.041629261332467,3.0242734394202038
sample_65,5.377433129782005,5.191133667476409,4.837122980284769,4.831724989978709,4.6848614579842085,3.899481211867025,4.30211119791966,4.832243000210734,3.10283169922623,3.196736202094561
sample_66,5.313657223887002,5.239930712857316,4.708088555206818,4.836876278297099,4.737871390746785,3.8267335744810924,4.504936539850349,4.733699338763162,3.3732308467372984,3.2278877596284294
sample_67,5.360082689254742,5.127207331179114,4.617411770736501,5.12222770084992,4.762130600643725,3.8968058489339867,4.451324864003394,4.690827295810476,3.542160441299553,3.4088470818733314
sample_68,5.482877028102605,5.27701400507294,4.681835300077268,5.033033585641128,4.739961241264553,3.8410657104814665,4.5992643006566745,4.721053304838745,3.462338013409981,3.292231521356929
sample_69,5.198067717552281,5.09033801506702,4.6306588306984136,5.030600831613863,4.911264343274328,4.087381055699575,4.445820834069212,4.708575502234836,3.5679790026240745,3.4687180247808134
sample_70,5.137849082459847,5.023314387757498,4.6477262844489715,4.935180816290226,4.743889675651654,4.016494781050022,4.33299746337021,4.695175945673908,3.7213570582143936,3.6028286886444416
sample_71,5.6486991147038745,5.29517838186475,4.675518898121435,5.108910016745055,4.749057560524513,3.756832413353831,4.563788335283686,4.7026542438246315,3.247889446016786,3.077143417290288
sample_72,5.229057189429867,5.1766058721651005,4.735341882927509,4.762264968616449,4.6626533129328385,3.88986160768334,4.516078845543486,4.825800032984335,3.534463134109922,3.4756824688055774
sample_73,5.249340872526746,5.010041675376614,4.599831487297805,5.059725639738848,4.770241280725475,3.9657036481217496,4.376089882083961,4.733744832112066,3.611590392818097,3.4593238170364287
sample_74,5.1162563134703865,5.130943177038287,4.809476665580243,4.789705128808782,4.764303360062249,4.078783888023989,4.416047040589872,4.820457570862405,3.565872557352915,3.4835352157351074
sample_75,5.240635567094403,5.187906536099496,4.790426242810444,4.719627657101999,4.685486233724701,3.939398734982304,4.460826860326696,4.783967685082247,3.3822679019366264,3.3190855497239506
sample_76,5.289666035630382,5.170625260161552,4.67059811503572,4.934754793549442,4.7794941871978835,3.9096034485435043,4.470270754713241,4.701800921499483,3.475148028332238,3.3573517348387947
sample_77,5.412636905111141,5.159218545531261,4.575571125798836,5.0569932305145695,4.758416516441148,3.8385088089083195,4.514796564987386,4.663616188464412,3.4802062122870443,3.2946260042630926
sample_78,5.344233855068207,5.083081615968076,4.584703663679444,5.07725919242242,4.720281517024374,3.8682059081153044,4.452629233608137,4.742358993356987,3.510817353659356,3.5180784545758557
sample_79,5.090965620936716,4.951341538946074,4.6463509207677305,4.815137753648942,4.735292004104511,4.223938251612226,4.1165825482765515,4.816501255600654,3.855151215183536,3.8308282591587854
sample_80,5.19255583275884,5.085319333136144,4.613262347074036,5.028564186098598,4.720052542575526,3.932005852290732,4.423768981936006,4.756037169334795,3.9223791524894067,3.691705537918967
sample_81,5.257855095536786,5.243306471991407,4.826451903592634,4.741517834928786,4.636848997862969,3.831010299341067,4.565313991431281,4.873733773932349,3.337712912925833,3.3317291522163397
sample_82,5.550046164351673,5.12383418020498,4.4489528681224755,5.318944915089036,4.829592032745691,3.6419046388298244,4.454653396462977,4.481039781663659,3.562808959619616,3.1513124402922714
sample_83,5.48481164218269,5.1640191548534435,4.472973316234378,5.022743546509362,4.655541763064494,3.6756619507715778,4.547445202695407,4.599734380838892,3.5890093057313366,3.233049991502997
sample_84,5.132205957055021,5.175695452638232,4.753266961407626,4.650101056109259,4.645409131469534,3.898174481846507,4.602427791200163,4.958892084840331,3.5652724105483484,3.48170355011311
sample_85,5.347772014237871,5.135944560028592,4.5475321412867995,5.065372513827004,4.7367749802195975,3.816895795775383,4.444983481086284,4.6886990789405765,3.518417978750474,3.1405753142953863
sample_86,5.120157079441708,5.079591939482632,4.637820847574478,4.844032091077865,4.841947614332656,4.080466343724119,4.411699748236947,4.744617267715223,3.640202328766742,3.5614742483521433
sample_87,5.154938259307758,5.121436285063863,4.765014336943206,4.917251641575256,4.8684465928634815,4.096464347488118,4.4129664591187305,4.799352812829792,3.4920008227833192,3.5042225266498783
sample_88,5.197154297846015,5.176124155433245,4.744947426772452,4.805384157800179,4.685831015865737,3.8968371094942267,4.516845241486941,4.827630466667404,3.4942160093820394,3.3867823111389064
sample_89,4.9578773579892035,5.171360866870492,4.895025570240406,4.551943324608403,4.686327187814962,4.056996933979017,4.457954578671528,4.918425454105402,3.4213021426235115,3.457145444626127
sample_90,5.258645960428526,5.0974399720114345,4.546611097198905,5.020499164456772,4.828077703959798,3.8711519308355484,4.461409346699398,4.711114452197336,3.6792515337896723,3.485743687838687
sample_91,4.985608967082881,5.047445026881194,4.727113508309552,4.796209169955858,4.71482773003826,3.941675054768158,4.457927926372985,4.9200277748363055,3.505390054019901,3.6527095705055572
sample_92,5.433757276303607,5.230842652309945,4.634426827426389,5.0830255695130075,4.773174727560826,3.733558300428404,4.526929141827158,4.72960025456593,3.3298828447347586,3.21025729504489
sample_93,5.132561269677983,5.078960781735709,4.72084303885008,4.791058911893998,4.8024697587937455,4.15277982362875,4.461938608799133,4.959687620184688,3.5011914884441957,3.632524387916165
sample_94,5.611516608789315,5.3271355863545145,4.605059168177148,5.173916522288912,4.796055976081618,3.683344528634659,4.589091715275458,4.6028152121976,3.3049481955338065,2.9101816401363227
sample_95,5.083765202480067,5.1836236519862835,4.836586885862386,4.574897700979793,4.6581155435246675,3.970107598436263,4.476080730227151,4.897943762957937,3.3722972785766436,3.4697218150219356
sample_96,5.2180225379710015,5.262074989421198,4.893425136998998,4.673689626069172,4.668684279738763,3.7788663328079664,4.574377407107959,4.9222071117732575,2.982379334957116,2.945969050317831
sample_97,5.188447225147324,5.135491561374385,4.665896233170609,4.838184951057053,4.699622716336527,3.9084945064330703,4.481013025441437,4.768398410113697,3.543243295503492,3.3592075974285787
sample_98,5.178001595865907,5.12335051875528,4.729147397018156,4.966737331316682,4.788444457715295,3.984638062041745,4.455126470651329,4.8480024284480345,3.4594937699853,3.402593856590987
sample_99,5.228032434563256,5.233948242237002,4.796561833903655,4.716793057703409,4.687181795266943,3.925586778871419,4.522552834731731,4.828088308845805,3.5014826803998322,3.364880927564733
sample_100,5.493201372135132,5.103130558683499,4.368792805452953,5.294749001483643,4.8937619497174625,3.85313124756146,4.4740125448587165,4.499603850447272,3.661114850602285,3.2800476149845825
sample_101,5.193724370641397,5.128520753121299,4.57967757015442,4.833310286140769,4.708852610513558,3.8197610058336973,4.536742243043103,4.780669840683758,3.5884034769394146,3.42579839542167
sample_102,5.177558430976899,5.0103697513983425,4.575255647479425,4.896383593094787,4.769558696283404,4.0156302847129615,4.4082071969808885,4.748672555351468,3.6308579680290625,3.5130189943382586
sample_103,5.143834010916993,5.074894289121265,4.628846009983584,4.904501030781643,4.737867405138476,3.9752930337379593,4.442871664522356,4.806240025836895,3.599434543628343,3.50446451699642
sample_104,5.2154163643112375,5.142133828272911,4.726594810265862,4.820018799995007,4.729230143621703,3.9737669482449576,4.426349963850315,4.787279248785861,3.4369172608998637,3.415519116198633
sample_105,5.298149825413952,5.214443730817617,4.703011803374039,4.861028204039834,4.71677246649508,3.871285029447739,4.513876252919558,4.76484122055273,3.489669060424425,3.3338280849768545
sample_106,5.293763365939558,5.117732541563025,4.576695962507536,4.7999890319114416,4.534733287355298,3.743162549685552,4.567552046806635,4.841387579224262,3.5589209852917327,3.505926556797578
sample_107,5.403743787768904,5.201418450096325,4.538086317514338,4.809927924050838,4.662859801959999,3.9295583956961617,4.521634166117523,4.723258899550985,3.7007546036005876,3.3610499123143445
sample_108,5.518552132958218,5.168683348250004,4.577176321592963,5.209155891292307,4.685797840135288,3.886325105478464,4.458464365917829,4.574284962099982,3.560065388139625,3.2172389940818373
sample_109,5.381549390287065,5.1453656968066745,4.528760991125426,5.16172527858297,4.9033724207189975,3.886161620328739,4.4324821836723824,4.593320491034956,3.592047753378264,3.4156664813021878
sample_110,5.316903642381972,5.225026746496616,4.752424824005375,4.79749879622531,4.638920420480385,3.8737066857728464,4.504716073502182,4.833951894558741,3.39242833466963,3.344797077889351
sample_111,5.099596055891586,4.995900494101929,4.653875458186402,4.924343257387033,4.764878133977863,4.0463683831370805,4.167548804107891,4.721338753548666,3.6886695932432905,3.8434274050343475
sample_112,4.942822402309366,5.079742762563801,4.805029809211608,4.669297082942897,4.713169852416793,4.064996438401018,4.416680951654876,4.864979617192022,3.5040827765970732,3.506418745376753
sample_113,5.446910066384608,5.211794087819384,4.716635718816893,5.037157305131762,4.762177987214973,3.898455744716196,4.47062715761414,4.753984942220756,3.4296159791554235,3.377378463683789
sample_114,5.204980509249929,5.186255291630921,4.834710204558946,4.797289359907888,4.735576569910793,3.980744716498783,4.417408796821362,4.735843851571933,3.3904977601192354,3.366541363558947
sample_115,5.341960989984907,5.13544833031649,4.541580548216932,5.0684875850731315,4.837652287344694,3.9055210270935063,4.442971824416846,4.592730733083924,3.6056269374351535,3.3538757327864928
sample_116,5.468108352495565,5.144026611430844,4.588093143459268,5.020038779394333,4.678132664262812,3.78171065397537,4.56992290696175,4.75792354364317,3.530234453481249,3.4073320062701016
sample_117,5.349093261090415,5.081348906923132,4.669615161857036,5.15568334704124,4.716412364457911,3.9230833019972957,4.457639671022415,4.79580224984937,3.5882184202929457,3.4571182616169134
sample_118,5.128147113624958,5.099109861063877,4.655050956169312,4.833935820749477,4.78316256393898,4.005517021235088,4.5081688625972065,4.7962469904307,3.653572704087087,3.4515906712850875
sample_119,5.315562217600701,5.164157377802742,4.710022962058508,4.835177443570353,4.638499391971498,3.812685303955656,4.563693467727973,4.90635924183357,3.2955887755249123,3.2487923024545795
sample_120,5.172229543799385,4.9790099377520125,4.708909002011752,4.937485139176722,4.729813575054172,4.000643120408571,4.264719538260744,4.843558090813479,3.3677394116801853,3.5196245421939056
sample_121,4.878460327091556,5.116470671002241,4.884279788717556,4.4677386101751955,4.77226490484938,4.137856438150374,4.141071816835528,4.834624498114996,3.3426312184906934,3.510812865394802
sample_122,5.19628639417743,5.169206477776516,4.749885543971384,4.713109812333729,4.69183511796824,3.9593302262983316,4.480267185614251,4.813301264358451,3.389868385393447,3.4059765172155494
sample_123,5.254039947206204,5.213161546014708,4.757420581040577,4.721151193139233,4.674171838848666,3.828989901513198,4.522896173995189,4.848547132040326,3.2482150905850484,3.410562733815033
sample_124,5.108365049264957,5.118604584555077,4.821011412053977,4.694952027965225,4.681842657089393,4.0051619688576015,4.459713849512255,4.941479598535225,3.383260849233589,3.535947147686803
sample_125,5.054258914692242,5.1576414585322,5.035704112729038,4.5388714979518285,4.6020664860231495,4.050046391091291,4.418785993979009,5.047193656606591,3.2802558909847526,3.555135633171408
sample_126,4.917845959200543,5.012361971658062,4.83341536679462,4.670552152993964,4.679247924210079,4.120788065222972,4.343532328619104,4.984207792513146,3.5279131637454113,3.6524730417694617
sample_127,5.129530290165054,5.195890019477743,4.849316578158275,4.540444491543597,4.620288449585312,3.9532923404096136,4.579684849661699,4.96323414261076,3.4596815867791535,3.4735624012772606
sample_128,5.074961307182248,5.084712580564735,4.728482228611741,4.762528067417254,4.735318224545611,4.047416499212639,4.459586758152922,4.917213373641938,3.4460928678463163,3.598422660169978
sample_129,5.526438546643145,5.113197366074725,4.535608582645128,5.188519569643381,4.743029916379945,3.7393790490470775,4.466307068538397,4.519737366324417,3.5280626557505013,3.3220649299758325
sample_130,5.2825597705699305,5.078371433853315,4.61648235408406,5.055239499337922,4.7981436819796555,3.942172541026728,4.44206207039242,4.734459661643384,3.5212527654301216,3.40353714485588
sample_131,5.270990726289524,5.136150071078093,4.807699319266789,4.778760346681209,4.6864507217684475,3.991601395115831,4.427011466028028,4.902013357053107,3.411429090767127,3.378169498760455
sample_132,5.201563482705623,5.120541086282015,4.757183938783531,5.010820489150643,4.865074679208499,4.133788057276049,4.3898783970258135,4.7122267614063,3.439248830465029,3.4755154225772107
sample_133,5.26644547365276,5.161464163900737,4.749660717500766,4.826638857194736,4.724189898958617,3.841038241908861,4.350667195620545,4.811187181700309,3.3843101458310416,3.4278706948013054
sample_134,5.218726795025744,5.097763249699589,4.667387103135253,4.807519250327511,4.695537103431469,3.8933508269024304,4.455794800481274,4.676545552130671,3.719260928448021,3.572133365327656
sample_135,5.124325173443362,5.109273381433403,4.728546266461041,4.786877894772635,4.75236547601224,4.060531959406933,4.459525475797133,4.796010794910682,3.575144050469044,3.5265197318993935
sample_136,5.079235228457262,5.163389309780528,4.835908273755791,4.5766955967523275,4.698716150047302,4.045773131442795,4.445664857674592,4.853808630165317,3.473074765679782,3.468878651086174
sample_137,4.77703578350315,4.9491601070060725,4.752884830121569,4.495883213980717,4.679084525381312,4.130975660413799,4.308931938654561,4.91858651622294,3.5483537783560113,3.731215912580021
sample_138,5.528482886023934,5.23865633175432,4.534370116338312,5.084371230366525,4.892997607600523,3.8699849320731836,4.4577274439613355,4.476847916645396,3.5055978563078174,3.4587627113929407
sample_139,5.296541461881928,5.104950487231476,4.713902383212196,4.949227406561185,4.74149650102258,3.9957732997157707,4.3913072386219305,4.802148216643618,3.456747367654172,3.517231888211881
sample_140,5.0945355148130576,5.142387725463977,4.769630211663795,4.67997659225695,4.696949768911346,3.9510149175632185,4.463551898129537,4.820340042734628,3.4826484153089754,3.423525069151919
sample_141,5.080167324727192,5.1346489980536205,4.847767128989297,4.76688588083472,4.777976410718903,4.091099630018007,4.395513907210481,4.826261547700777,3.419429178332757,3.4940483203882002
sample_142,5.17456446481596,4.917720798715634,4.602317639440355,5.182985801786282,4.8179774960628166,4.0688858513030075,4.185817720307543,4.594249605481601,3.5317887383620348,3.569135196629264
sample_143,4.987039445090912,5.071507856234074,4.8911933475281675,4.729912077318319,4.72641971544943,4.126297710093641,4.374851906781162,4.937449371680379,3.478682637762179,3.5627508006142263
sample_144,5.190112513140824,5.28794486477156,4.950109775565949,4.590760860767807,4.67148658920427,3.9344214583754638,4.630365938256209,5.015449245076156,3.363207604151071,3.432812939771838
sample_145,5.123436454903728,5.199198406624992,4.974573850395454,4.607924692862846,4.637116486032787,3.985327986332142,4.460930912522768,4.992317907132052,3.3017328435630775,3.486247455923744
sample_146,4.973293578477632,5.004489770370206,4.630108405322422,4.719825420503624,4.724474476279306,4.031086824500058,4.458903215943344,4.814015876753916,3.6374711615854505,3.5870730885905746
sample_147,5.027276982144479,5.129384173151892,4.884000008160535,4.807783049585785,4.857622685390119,4.1371142706455055,4.32990628093496,4.946317963114958,3.136327742542988,3.3424113810623175
sample_148,5.18725428847873,5.134893070917662,4.637104042015873,4.837130820678403,4.734438134361261,3.8979227331471136,4.544485923160606,4.7970212254017435,3.565936741911335,3.458271352611186
sample_149,4.872793393230568,5.034354155602343,4.831356774327487,4.604120838461973,4.679447369207151,4.050820166354275,4.316687113632848,4.886714891184784,3.5277267894375983,3.5467518308202344
sample_150,5.2553666513227,5.134211010232016,4.6068831887965676,4.802880210510422,4.661999002865793,3.7984614674231594,4.497369996144113,4.7489604172207915,3.6137562053508607,3.5478662366654676
sample_151,5.0836900037705455,5.021937311202729,4.6697398026876265,4.87462396708587,4.716201459566984,3.98984405130969,4.390494670857834,4.799942704441975,3.585457462694716,3.519393075942694
sample_152,5.2572176905612285,5.216326082684792,4.713564807999487,4.800253640546314,4.727534400745726,3.9043102086980337,4.495838734309132,4.738744521882709,3.5216785692890764,3.359766610343528
sample_153,4.934774649540252,5.055127051416386,4.805746294710894,4.608848966139024,4.75690936499667,4.091352986948363,4.173845261601991,4.88261193249317,3.969358630986844,3.428215139653885
sample_154,5.3609004617232525,5.346174366210864,4.869211238896783,4.748556450961546,4.656153196040445,3.849675176227778,4.626271686643163,4.8580684748986735,3.429016660983638,3.391447385371254
sample_155,5.1616262681637926,5.14371635736833,4.790244089233102,4.723938627104625,4.671196666104171,3.946711772289338,4.498694539851429,4.888983312052608,3.4975014549525243,3.4377086050428733
sample_156,5.113481281518279,5.188016976293874,4.878264472665656,4.748851644969312,4.692718035696161,3.93233701038781,4.489288505462141,4.948516786425845,3.3995627319940898,3.418240480563056
sample_157,5.235184223433626,5.168582649101242,4.679860029814139,4.884984502078206,4.776376304678582,3.8864927164744807,4.492897964938242,4.771849419705808,3.291937098295764,3.4408128107637754
sample_158,5.035845854288676,5.109284344871619,4.862137079142815,4.76602967145953,4.694703267745197,4.139864463923673,4.433694469650192,5.04177146205683,3.512962757382025,3.678779588716495
sample_159,4.904020404084988,5.097613141461189,4.893215313002434,4.618307346201066,4.674607478270142,4.063983634402105,4.421539393738201,5.0574766870360275,3.532203237361463,3.6482939294194043
