,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48
1,0.19166972862316944,0.11718214180737448,0.07822616407982262,0.09139849987902253,0.06754382012346236,0.08962424617287768,0.06413240237910525,0.07153414129470884,0.22665337321369225,0.1776529447906609,0.16031113640675393,0.14696993796723395,0.14267141097577665,0.10844155844155844,0.05088015432843019,0.09043151969981238,0.21378795420607266,0.15807048865965748,0.11859942675652645,0.12089992760483376,0.1259500542888165,0.1325083006338666,0.10708771929824562,0.08402903811252269,0.4177242302543507,0.21484912983598348,0.14156085289889794,0.09426600710652826,0.0963497764421315,0.0848954578226388,0.11267526953801466,0.12311733800350265,0.2730380853939731,0.1627372567745016,0.1093866094278874,0.1204225352112676,0.13199324508361931,0.11886600559369437,0.11534787454227033,0.08607678912015923,0.10677345209021692,0.11370430397983075,0.10100233772056233,0.0950225017621862,0.12222635428288088,0.12224642943597196,0.09758108851017044
4,0.7856542963623958,0.8259250791991901,0.7939393939393941,0.7912533268812,0.7672238994277474,0.745600742229782,0.7782260149987069,0.7690905507931816,0.5444499833831837,0.3973492495391907,0.35553025991273,0.3381581040241769,0.4011222115779389,0.3641558441558442,0.3211960453339764,0.4480300187617261,0.6198357391737181,0.4608212656219003,0.3976295607715548,0.3758979785042045,0.4475953247748611,0.4843042559613643,0.5388070175438596,0.6284936479128856,0.5400803212851405,0.6771002879679479,0.7053186391950168,0.6270117745419076,0.6539250897896357,0.6881759192501803,0.7340372046254398,0.7118505545826036,0.7100527417773181,0.7710695953205204,0.7763559811772476,0.7202347417840377,0.6934139565288446,0.7190439867785405,0.7554529533513773,0.7999004892611328,0.6999712684959056,0.6930668107329372,0.6564511480449611,0.6745919861193947,0.6786909631833395,0.6778711484593838,0.7029503390141103
8,0.06204398719227337,0.0645677520493811,0.07757575757575758,0.09345511734817323,0.07069796782769341,0.10180918509355187,0.06692526506335661,0.07355404473347127,0.15785975407111996,0.1751075221627315,0.1965471447543161,0.2080483537458247,0.19570275078691665,0.1303896103896104,0.07185917530745116,0.11407129455909945,0.14845694375311105,0.18475170270448985,0.14943062979316754,0.2029292198028624,0.2301845819761129,0.22290974947177786,0.15859649122807015,0.10362976406533576,0.12112449799196788,0.10391886816076124,0.07301149976042165,0.11969623075315268,0.12453272740599575,0.1158255227108868,0.09999441371990392,0.10805604203152364,0.06615250059632663,0.08039871075564044,0.12226533476430282,0.16309859154929576,0.1717600915182219,0.14435545385202134,0.11773602929469827,0.09561323492826934,0.10469041804338457,0.13668287412209618,0.11691805168604096,0.09922463807406603,0.1128052559811578,0.09326693640419133,0.09932197177936596
13,0.6677339772190437,0.7357523106567818,0.7167775314116778,0.7062061456569078,0.6536745820754292,0.6507499613421989,0.6704939229376778,0.6531185338456991,0.02193419740777667,0.031861669446151146,0.04335040789224056,0.044059169715285514,0.04762556452716573,0.07415584415584416,0.05305039787798409,0.0551594746716698,0.033474365355898456,0.01910996495404351,0.031373460376481525,0.03330177646600212,0.05269208660662962,0.04814367642619982,0.044491228070175436,0.036116152450090734,0.32455153949129856,0.5286089896081132,0.5148838045040729,0.4521006061450568,0.4602726673019131,0.5070295602018745,0.5431540137422489,0.5078225335668418,0.5635419151360949,0.6327444192431658,0.6488896227193923,0.5923943661971831,0.552704690308874,0.5513602847698957,0.6028498646712307,0.650800232191724,0.4767633960637839,0.4629569602016928,0.4337272232363019,0.4244699886135661,0.4014503532911863,0.3888715980219248,0.4605094374198278
15,0.15944044932024568,0.0869721414807799,0.03228381374722838,0.03405516573917251,0.04064344613166314,0.03593629194371424,0.04178950090509439,0.04557099221598187,0.1242107012296444,0.07987360660054417,0.06440903054448871,0.05169397168760935,0.052141781853017655,0.06714285714285714,0.032071376898963104,0.058161350844277676,0.12686660029865604,0.09088805131257026,0.055697575335037566,0.045052068831096505,0.04662451299738137,0.06323573800181105,0.056140350877192984,0.0500907441016334,0.3486479250334672,0.17908267601519134,0.10739099185433636,0.04991987737755173,0.05211463754306237,0.059444844989185286,0.09044187475560024,0.10116754232340924,0.2407304338607511,0.12394055151008715,0.04367208783951127,0.03854460093896714,0.048537342703056055,0.06509026188660055,0.07562490049355197,0.06285761671780413,0.05782215198965665,0.05413290113452189,0.045377397764754863,0.059805888412948,0.09396305937771167,0.09402773455061038,0.08099688473520249
18,0.2499081413049184,0.3489010091773082,0.5018477457501848,0.5156665860150011,0.5264723110890822,0.5584969846915108,0.4728213085078872,0.4942851512464282,0.8434695912263209,0.9101202492758712,0.939954467842914,0.9580085891522188,0.9562063774462845,0.9215584415584416,0.9659995177236556,0.9230769230769232,0.8506097560975607,0.9081531442174172,0.9512743047486252,0.9686473241632788,0.9638500351280578,0.9239360096589192,0.9237894736842104,0.8684210526315791,0.3460776439089692,0.43725220149409455,0.5574688548155248,0.695708214310597,0.6737887561386792,0.608363374188897,0.4838835819227976,0.500758902510216,0.2288039013013172,0.3882356452190522,0.4891438949888549,0.5528169014084507,0.5472571770986545,0.4994279176201373,0.43894284349625856,0.3936478978356415,0.6135253555523631,0.6360886007563478,0.6813334614276108,0.6618500243995011,0.5942729639271104,0.6210879413493792,0.5579989004947773
32,0.07891974174584011,0.055619060060746586,0.05194382852919438,0.05873457536898138,0.07326634524399586,0.05650224215246636,0.06811481768813034,0.07173120504483199,0.16999002991026918,0.07074519441762486,0.04572187440713337,0.03658342611738508,0.06555357876009306,0.046623376623376615,0.03665300217024355,0.06416510318949344,0.22455201592832252,0.04278251669642267,0.05321868463862421,0.03937183271147742,0.04796576611100466,0.07968608511922727,0.103859649122807,0.17876588021778586,0.0998661311914324,0.03242769500438212,0.10493531384762818,0.08576604194245105,0.10444916807153852,0.10003604902667627,0.1120607787274454,0.1123175715119673,0.10582809891071003,0.10594484899128567,0.09502187732188558,0.08863849765258218,0.093969602876287,0.11155606407322656,0.10308868014647347,0.09967659009868148,0.1472489584829766,0.1508734017648118,0.13715694751336985,0.1534728623325923,0.17205900582620556,0.19358854652972304,0.14485981308411214
34,0.15172431893338933,0.07625983866226853,0.02583887657058389,0.022259859666102104,0.03284819537692065,0.028513994124014223,0.03289371605896044,0.03512661345945413,0.10676304420073114,0.07206179232862284,0.0505596660975147,0.035310959121997776,0.03346106473244834,0.05181818181818182,0.022908126356402214,0.051407129455909945,0.08878795420607268,0.07333201084440917,0.03981718181113952,0.025282619591245756,0.02465350961231398,0.04406881980078479,0.04196491228070176,0.039927404718693285,0.3322623828647925,0.16994282375526898,0.09580138955438428,0.03981745976450917,0.04101004177966723,0.03752703677000721,0.06714708675492989,0.07425569176882663,0.23124221462457925,0.11343559746926107,0.03896639973582102,0.0263849765258216,0.03611701258375551,0.04741927281973048,0.0616143926126413,0.04784808027199602,0.048735813819853466,0.0391139924365208,0.031222980113363438,0.037683674022664426,0.06597867856700136,0.07607981464190615,0.05442550852116548
35,0.5712298567004357,0.5619713249942846,0.4683222468588322,0.4601076699733849,0.43883206416437615,0.4127725374980671,0.49123351435221096,0.4683220021677013,0.00016616816218012627,0.0007021855525322566,0.0001897173211914248,0.0,0.0005474202819214452,0.014805194805194806,0.0014468290330359294,0.0,0.0009955201592832257,0.0008265555775970378,0.0001549306685258347,0.00011137717881606059,0.0013412531136232995,0.0003018412315122245,0.0008421052631578947,0.0003629764065335753,0.23336010709504684,0.36893284921330494,0.3371166746526114,0.2623841705566781,0.2816096166532288,0.3517303532804614,0.4439416792357969,0.4176882661996497,0.5111181786859611,0.4800047749791095,0.4651201188805416,0.4190140845070423,0.41444680503350223,0.4481947622679888,0.4924375099506448,0.5472261381540758,0.3268208590719724,0.31759409328291016,0.2842732250936689,0.3004663015778344,0.3276310896243957,0.2873742089428364,0.3756642844053509
