"","154","176","189","182","195","199","190","197","200","201"
"154",0,1.40862056003939e-34,4.3292466445634e-08,4.70860995772713e-72,1.34706101778211e-07,6.56671585138627e-19,0.0416217706494689,0.100176572200849,0.117781510184321,8.70758674500089e-10
"176",1.40862056003915e-34,0,1.90521064868014e-68,9.11472216910328e-30,2.88063443488648e-12,0.00180222730633445,2.01072034696756e-62,2.47289561369898e-34,7.78911688997824e-07,1.18092636588913e-14
"189",4.32924664456348e-08,1.90521064867992e-68,0,0.000231287394580105,5.77772216203248e-29,2.82105254578932e-12,3.54064062833563e-41,3.40342513226103e-49,3.93627061490292e-28,7.85677416601937e-05
"182",4.7086099577266e-72,9.11472216910374e-30,0.000231287394580111,0,1.61767007832799e-13,0.000234178169021755,2.12342407666705e-07,6.81676830724473e-06,0.000625906597527653,3.99974741447408e-06
"195",1.3470610177821e-07,2.88063443488632e-12,5.77772216203132e-29,1.61767007832806e-13,0,2.54068353282126e-40,1.03747466369044e-10,7.22188695469442e-18,3.91274536021565e-07,0.00304568760298302
"199",6.56671585138665e-19,0.00180222730633434,2.82105254578901e-12,0.000234178169021758,2.54068353282156e-40,0,2.33275072721601e-26,0.387281303969198,0.201708389329253,2.76450304838213e-08
"190",0.0416217706494682,2.01072034696756e-62,3.54064062833609e-41,2.12342407666709e-07,1.03747466369048e-10,2.33275072721556e-26,0,6.75713916815599e-19,0.878144164292957,0.601465457422541
"197",0.10017657220085,2.47289561369916e-34,3.40342513226166e-49,6.81676830724465e-06,7.22188695469394e-18,0.387281303969188,6.75713916815599e-19,0,3.9213093233124e-06,0.243909111675672
"200",0.117781510184321,7.78911688997831e-07,3.93627061490272e-28,0.000625906597527636,3.91274536021569e-07,0.201708389329254,0.878144164292958,3.92130932331242e-06,0,1.84480279136518e-10
"201",8.70758674500141e-10,1.18092636588914e-14,7.85677416601925e-05,3.99974741447402e-06,0.00304568760298306,2.76450304838215e-08,0.601465457422543,0.243909111675669,1.8448027913652e-10,0
