,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,3
EPO127.mgat1.,-4.04,-2.481,-2.967,-2.281,-2.871,-0.46699999999999997,-2.205,-2.326,-2.23,-0.4590000000000001,-2.1390000000000002,-2.113,-2.384,-2.453,-0.719,-1.222,-0.46699999999999997,-2.098,-0.712,-1.251,-0.46199999999999997,-2.1470000000000002,-0.735,-1.213,-0.737,-1.25,-0.764,0.0,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,4.131
EPO174.mgat2.,0.0,0.041000000000000036,-2.967,0.038999999999999924,-1.7229999999999999,3.714,-2.205,-1.53,0.235,3.657,-2.1390000000000002,-2.113,-1.5679999999999998,-2.453,-0.719,-1.222,3.717,-2.098,-0.712,-1.251,3.6769999999999996,-2.1470000000000002,-0.735,-1.213,-0.737,-1.25,-0.764,0.0,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,0.0
EPO266.fut8.,0.0,0.041000000000000036,0.0,-2.281,-2.871,0.29700000000000004,0.21199999999999997,0.09499999999999997,-1.083,-0.4590000000000001,-1.039,-2.113,-2.384,-0.633,0.604,0.7310000000000001,0.29700000000000004,0.17900000000000005,-0.712,-1.251,-0.46199999999999997,-2.1470000000000002,0.62,0.7489999999999999,-0.737,-1.25,0.608,0.0,-0.10999999999999988,2.4379999999999997,-0.777,-2.9029999999999996,1.8860000000000001,-2.646,0.0
KI_ST6GalNAc1.st3gal4.st3gal6.mgat4a.mgat4b.mgat5,-0.029000000000000026,0.0050000000000000044,-0.05800000000000005,0.0050000000000000044,-0.04200000000000004,-0.46699999999999997,0.11199999999999999,-2.326,-2.23,-0.4590000000000001,-2.1390000000000002,0.10599999999999998,-2.384,-2.453,-0.719,-1.222,-0.46699999999999997,-2.098,-0.712,-1.251,-0.46199999999999997,-2.1470000000000002,-0.735,-1.213,-0.737,-1.25,-0.764,0.0,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,0.0
st3gal4.st3gal6.mgat4a.mgat4b.mgat5,-0.02100000000000002,-2.481,-0.069,-2.281,-0.04600000000000004,0.44000000000000006,-2.205,-2.326,-2.23,0.433,-2.1390000000000002,-2.113,-2.384,-2.453,1.2930000000000001,-1.222,-0.46699999999999997,-2.098,1.282,-1.251,-0.46199999999999997,-2.1470000000000002,-0.735,-1.213,-0.737,-1.25,-0.764,4.131,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,0.0
B3gnt2.mgat4a.mgat4b.mgat5,-0.027000000000000024,-0.07899999999999996,-0.027000000000000024,-0.07200000000000006,-0.02300000000000002,-0.46699999999999997,-0.133,-2.326,-2.23,-0.4590000000000001,-2.1390000000000002,-0.128,-2.384,-2.453,-0.719,-1.222,-0.46699999999999997,-2.098,-0.712,-1.251,-0.46199999999999997,-2.1470000000000002,-0.735,-1.213,-0.737,-1.25,-0.764,0.0,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,0.0
mgat4A.mgat4B.mgat5,0.0,-0.025999999999999912,0.0,-0.02300000000000002,0.0,-0.271,-0.05500000000000005,-2.326,-2.23,-0.267,-2.1390000000000002,-0.05300000000000005,-2.384,-2.453,-0.478,-0.6910000000000001,-0.46699999999999997,-2.098,-0.472,-0.7070000000000001,-0.46199999999999997,-2.1470000000000002,-0.735,-1.213,-0.737,-1.25,-0.764,0.0,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,0.0
mgat5,0.0,-0.038999999999999924,0.0,-0.03500000000000003,0.0,-0.372,0.07999999999999996,-0.8290000000000001,-0.563,-0.366,-0.54,0.07599999999999996,-0.8499999999999999,-2.453,-0.602,-0.964,-0.372,-0.5009999999999999,-0.595,-0.986,-0.368,-0.5120000000000001,-0.615,-0.9610000000000001,-0.617,-0.99,-0.764,0.0,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,0.0
mgat4A.mgat4B,0.0,-0.025999999999999912,0.0,-0.02300000000000002,0.0,0.11200000000000002,-0.278,-0.19900000000000007,0.20000000000000007,0.11,0.19100000000000006,-0.267,-0.20399999999999996,-2.453,0.124,0.30800000000000005,0.11200000000000002,-0.4149999999999999,0.124,0.31599999999999995,0.11099999999999999,-0.42500000000000004,0.128,0.299,0.128,0.30699999999999994,-0.764,0.0,-2.3569999999999998,-0.139,-0.777,-0.2769999999999997,-1.838,-2.646,0.0
EPO78.mgat4B.,0.0,0.041000000000000036,0.0,0.038999999999999924,0.0,0.865,0.21199999999999997,-0.7260000000000001,0.2659999999999999,0.851,0.2550000000000001,0.20199999999999996,-0.7449999999999999,-2.453,0.9249999999999999,2.395,0.865,0.15400000000000014,0.917,2.452,0.856,0.15799999999999992,0.948,2.315,0.9500000000000001,2.385,-0.764,0.0,-2.3569999999999998,-1.463,-0.777,-2.9029999999999996,-1.838,-2.646,0.0
st3gal4.st3gal6,0.0,-2.481,-0.01100000000000001,-2.281,-0.007000000000000006,1.12,-2.205,-2.326,-0.835,1.103,0.09000000000000008,-2.113,-2.384,-0.21300000000000008,3.183,-1.222,0.591,-2.098,3.155,-1.251,0.585,-2.1470000000000002,3.2609999999999997,-1.213,3.268,-1.25,3.2640000000000002,0.0,-2.3569999999999998,-1.463,3.318,-2.9029999999999996,-1.838,-2.025,0.0
B4GalT1,-1.201,-1.607,-1.37,-1.4769999999999999,-1.137,-0.365,-1.5899999999999999,-1.5830000000000002,-1.162,-0.359,-1.213,-1.5230000000000001,-1.6219999999999999,-1.68,-0.593,-0.946,-0.366,-1.482,-0.587,-0.968,-0.362,-1.5170000000000001,-0.607,-0.9430000000000001,-0.608,-0.972,-0.623,0.0,-1.8299999999999998,-1.463,-0.633,-2.9029999999999996,-1.589,-2.005,0.0
B4GalT2,0.0,0.0030000000000000027,0.0,0.0030000000000000027,0.0,-0.062,0.019000000000000017,-0.40900000000000003,-0.18400000000000005,-0.061000000000000026,-0.17699999999999994,0.018000000000000016,-0.41999999999999993,-0.765,-0.19099999999999998,-0.131,-0.062,-0.19799999999999995,-0.188,-0.133,-0.061,-0.20200000000000018,-0.195,-0.14399999999999996,-0.195,-0.14800000000000002,-0.179,0.0,-0.69,-1.1760000000000002,-0.182,-2.3339999999999996,-1.4000000000000001,-0.8570000000000002,0.0
B4GalT3,0.0,0.041000000000000036,0.0,0.038999999999999924,0.0,0.264,0.04700000000000004,-0.30900000000000005,-0.03700000000000003,0.26,-0.03599999999999992,0.04400000000000004,-0.31699999999999995,-0.4810000000000001,0.246,0.742,0.264,-0.08699999999999997,0.245,0.76,0.261,-0.08900000000000019,0.253,0.7130000000000001,0.254,0.734,0.30200000000000005,0.0,-0.22499999999999987,-0.81,0.307,-1.6079999999999999,-1.03,-0.3900000000000001,0.0
B4GalT4,0.0,0.041000000000000036,0.0,0.038999999999999924,0.0,-0.020999999999999963,0.21199999999999997,0.29499999999999993,0.10499999999999998,-0.02099999999999999,0.10099999999999998,0.20199999999999996,0.30200000000000005,-0.15399999999999991,-0.068,-0.044999999999999984,-0.021999999999999992,0.254,-0.066,-0.044999999999999984,-0.02100000000000002,0.2609999999999999,-0.068,-0.04899999999999999,-0.069,-0.051000000000000045,-0.063,0.0,0.05900000000000016,-0.42200000000000004,-0.064,-0.8379999999999999,-0.252,-0.018000000000000016,0.0
WT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
