Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS,G0,G1,G2,G0N,G1N,G2N,G1S,G2S,G1NS,G2NS
sample_01,5.206550121107472,5.4022414862028585,5.12912682968979,4.68273069852144,4.827027264231098,4.094359929957495,4.252565368505141,5.0605533886940375,3.536407389126531,3.4947411731739297,4.456878568444986,4.620281450285974,4.335364793886622,3.7482988499923153,3.8946089427678223,3.3899253396229967,3.6493096417912962,4.096845423812188,3.193888187694548,3.126646340995786
sample_02,5.493554110115847,5.5216022259906445,5.08693654115431,5.033455570417556,5.048769680677433,4.150135110344267,4.389690598746037,4.9800472448169,3.642155732936279,3.536148082179048,4.305695730341081,4.382371808639032,4.090578868046629,3.7268558599486425,3.854888565491068,3.2892335321655115,3.600691824092966,3.837178077843029,3.1176615072492235,3.067182832077298
sample_03,4.923930586669703,5.286703058547329,5.059468029566597,4.514942321149667,4.8744614826177255,4.151713337176226,4.192169322563049,5.002890667865596,3.6583813710710054,3.645221737912131,4.204205025419501,4.504110231406355,4.246339361674807,3.7743910414742543,4.038943194490861,3.3669658539921015,3.6414820525978224,4.0989068811139235,3.3301820234106367,2.9195772442096883
sample_04,4.9670160057272525,5.319046659578836,5.274130236441251,4.54866865580115,4.942882129315361,4.381831250127295,4.0439459880841735,5.120560666685416,3.4962877555712812,3.6768333560532125,4.0476497085557055,4.576476911176942,4.59691019478941,3.4312024967886385,4.068545462841256,3.624823888728829,3.5955328844639256,4.3058222276818565,3.3350011504843105,2.8716727901791295
sample_05,5.319754703453775,5.362208690837512,4.881561387401374,5.031236559682756,5.099581899209345,4.196003287881895,4.242758315583632,4.706197963571539,3.641754049452201,3.5173592008071632,4.478432641763487,4.52096781718116,4.1334579458234835,4.110264247700064,4.157322182131361,3.3420824986928093,3.694901017799244,3.8423563522280384,3.183405225714377,2.824327436035803
sample_06,5.107352292063467,5.449809098007044,5.347679909655718,4.617828594817901,4.9455461814140165,4.360828468828274,4.244337061148601,5.290030750993363,3.6285819649130997,3.7087765410846654,3.9020467670007632,4.353143694856837,4.327054780320285,3.448810486429844,3.8874210676943983,3.4608569772598905,3.619601898882558,4.211369268020004,3.3001191220038275,2.982637632241176
sample_07,5.327491473750947,5.436820724322591,5.113575320991056,4.935872544923472,5.0768067614879895,4.268980759661723,4.314800040715766,5.016132486862238,3.651830849156141,3.636992854886163,4.101667750534254,4.4103957302138435,4.282666684300212,3.4490906347974946,3.8528292858252544,3.4782912688975176,3.6365667371926205,3.9897634495693097,3.4370893566314016,2.9393449047884395
sample_08,5.288392396025067,5.499405290751082,5.222437657857393,4.842925634890142,5.06148686893391,4.293356215067853,4.276705039651254,5.017215451149874,3.6715642900707715,3.622317167967975,3.818833977571679,3.910110497699326,4.273260398275726,3.2758012006530084,3.7274104394590095,3.6343705174257717,3.459619498965435,3.694930508394984,3.745623216631172,2.908427183646575
sample_09,5.223500629032409,5.394932722045528,5.082258771990935,4.782542417465971,4.911740736752334,4.111761280627326,4.361860312318823,5.126870153591217,3.71430559992394,3.7117004173056882,4.250622358103722,4.374577006024344,4.062369240549479,3.7772280953966813,3.8888168191483024,3.2877264470692444,3.7337438549507915,4.043310818628539,3.0692798409522095,3.010766218858459
sample_10,5.204549547216059,5.3527778474410885,5.006250198665886,4.943704004285223,5.07082236050101,4.239836294006205,4.356021587734089,5.029528782909543,3.806483917037509,3.752244898202037,4.215953996356052,4.277418936630954,4.007464676868042,3.869343199018141,3.921791467068544,3.324731266704603,3.5412770301092067,3.857682970205662,3.074571509121937,2.849510647324375
sample_11,5.606477922697897,5.428468692045268,4.807541698550438,5.0557731748565145,4.899663470483959,3.8714326554506115,4.554803749170265,4.952592869460031,3.800857526373043,3.5854020846767285,4.891310890394848,4.632570106147069,4.126755692229104,4.2238060401599915,4.081606792537052,3.2025269319635576,3.8854959835346703,4.034598750668221,3.024308512009263,2.88073182200883
sample_12,5.129572642131462,5.365289077872502,5.049178572405449,4.814082201743724,5.096328830297172,4.362773846745128,4.438231475222935,5.204433494519406,4.0285477862202175,3.9890954191318677,4.146581854629209,4.2658506127353535,3.985580539508714,3.849248004525191,3.946684527644182,3.313016080155689,3.6521361254278095,3.995630640366528,3.1690177165640816,2.8975284698608337
sample_13,5.4618401864723305,5.522743666337835,5.107912461523818,5.069715402069355,5.093157885384342,4.246150685455889,4.358231382579988,4.943506850691791,3.629083371487063,3.517792378567559,4.230815363514402,4.404949103336457,4.0565717210244525,3.7250180315301438,3.894800542301898,3.3081175607382085,3.555699442429577,3.786414173365806,2.920068141872318,2.6722099051713357
sample_14,5.29135846166677,5.42994393448165,5.107907958953074,4.874736271843989,5.067873658000282,4.285595323343888,4.374183455765001,5.131748330229707,3.806592220937619,3.806297444246805,3.7496850121813576,4.028982837450992,3.9421268712911526,3.370064610867719,3.655995079480921,3.231218100409564,3.6490381580853604,3.9602074864464125,3.161119264242833,3.036093677422884
sample_15,5.531296372901279,5.408696253977413,4.831666524411539,5.012148975106171,4.90964954945077,3.9369669436916355,4.386423686570925,4.832542974963257,3.692613089351468,3.5057818215423135,4.48156019608984,4.398138191973043,4.013212865677683,3.9725206591949696,3.8824101466386702,3.185317711902444,3.7202027015465333,3.908798057275296,3.672699522748013,2.905137855211583
sample_16,5.157304376556753,5.34949635423247,4.953989833036147,4.836008995148413,4.936409479176167,4.0967356633822956,4.272536876023254,4.926144960596209,3.616332608684277,3.575881837186018,4.468063190080265,4.600234669122207,4.266187575744279,4.056373575014148,4.129737860490244,3.4100675984847575,3.7144281341750736,4.1495414138073805,3.2246933558599697,2.9132633076970067
sample_17,5.172564700347289,5.394471988618568,5.0020338737645655,4.677406214993472,4.916191003856122,4.106303345801208,4.381240212722761,5.0600742127033795,3.6716240712408976,3.6472293175723833,4.2655174023499765,4.514175517305837,4.178725858771848,3.7174806883120484,3.9847061296109763,3.245301130905671,3.736195946184934,4.133711847441384,3.022253804719686,2.902651605219648
sample_18,5.358454252860473,5.486286190560876,5.069417256451663,4.907949706771762,4.955258910800878,4.009396886510392,4.34557105451075,4.906377731109745,3.5040481009167452,3.376805409398881,4.414042756107998,4.466519778414382,4.061174690132257,3.9744000675182067,3.9768768297522397,3.352692037576856,3.5888563572624084,3.8064017625913884,3.26837115187682,2.694567920112284
sample_19,5.513253449912302,5.449673278399518,4.958663628309024,5.126616770705974,5.028564050155974,4.070040388884865,4.42113337527836,4.981611965300897,3.792845370823818,3.601853349458196,4.321309721259004,4.297822111464513,3.8807147559178223,3.880121494192418,3.8466441934635376,3.106106157214589,3.7036938059316995,3.828185704641638,3.383744144904373,2.895132494272251
sample_20,5.228962348365199,5.4066153407883695,4.9788629090868115,4.802975169835939,4.9362262348471475,4.049099347820728,4.316973062376152,4.992051331925305,3.676082288523075,3.6570751419513403,4.535551991140793,4.546113348405984,4.105969477019517,4.097745425163908,4.110608548412253,3.311194031499171,3.757789521403505,4.037899956888057,3.023991345749425,2.9805574859050834
