Sample,G0F,G1F,G2F,G0FN,G1FN,G2FN,G1FS,G2FS,G1FNS,G2FNS,G0,G1,G2,G0N,G1N,G2N,G1S,G2S,G1NS,G2NS
sample_01,5.737515270564132,5.788567459296869,5.349288219943672,4.945371807374937,4.787284970307605,4.121818145103938,5.104663224044954,5.2423450181751825,3.3618590463398097,3.4514968620988697,3.912936003777365,4.008743611217188,3.8546491896104853,3.3071821671841,3.609296544140301,3.2829967826656166,4.042714533832452,3.7933764238505487,3.1030621845281754,3.1212076741963233
sample_02,5.6832046778905845,5.619601059542444,5.146586962987221,5.172430376458375,4.954880786113608,4.229541004592537,5.013379669956924,5.11580862758996,3.573257315393934,3.5167414573972247,4.1597223310321185,4.2003713565151966,3.932331005963206,3.70568672728466,3.497950412332196,3.434436798539976,3.8522069811760127,3.818713523890269,3.336385406473111,3.061684349531479
sample_03,5.458045226428562,5.5770547807073525,5.203903822354734,4.933510183643198,4.859419116019162,4.267046593089826,5.007275600038642,5.262980331802045,3.5760625296157222,3.709753865683071,4.032283087904046,4.139416574543644,3.753398655655785,3.505083733820457,3.5714451389563204,3.2021178586833274,4.150351799701465,4.031272138489569,3.1287338701598877,3.0119878945050056
sample_04,5.483388756847604,5.662644988585231,5.392472841053467,4.988273423209802,5.013515587033638,4.515811375107435,4.907030525582359,5.280664204616203,3.493966960866765,3.780715930168016,3.641244136512844,3.9504966422610517,3.8253783198671667,3.014686200436373,3.4971397322587436,3.3304300402815237,4.037620033652218,4.110985852309617,3.108308235339037,3.041778544382902
sample_05,5.887658539475938,5.604811030237774,4.985678880786062,5.449386760513794,5.092983512378892,4.278490545014248,4.942171258409868,4.899010557935594,3.6374971119506903,3.5554000397041654,4.305291343544846,4.170938602953974,3.76424834844788,3.872621751779493,3.734837439070646,3.22858931600852,3.9082322131078056,3.6748594210221,3.236451611083456,2.7903762714379186
sample_06,5.453116120962743,5.6253035898873165,5.441387342189309,4.83821542196049,4.9193057844150845,4.505914253947331,5.024631990192895,5.460147900505277,3.617618420316578,3.82487504120921,3.4112517798169373,3.775240493626342,3.6756489124312135,2.8381288191606724,3.245856159945205,3.3016347117469373,4.068868773876628,4.191766169561357,3.2995016304356737,3.267563607195798
sample_07,5.716900797005651,5.6758716442917265,5.21867294565326,5.211905206750749,5.081010840343383,4.429742046147689,5.015130958764345,5.084683229769621,3.5765072608413337,3.6923834884502758,3.813117278261039,3.9741534360517274,3.80350459417003,3.2764265431113717,3.4531495033430137,3.2678074061108258,3.889487845208028,3.737449050211184,3.1998922894750335,3.00561256156649
sample_08,5.713950998514958,5.733050136996178,5.307560968170897,5.119913743834216,4.960406763889498,4.339647824449808,5.001106683735884,5.147155475826291,3.512334048742158,3.6294333219141266,3.6335666792505603,3.765711150213275,3.7811195943681737,3.237678690172947,3.3798194568888693,3.3014806834272648,3.6222547372870033,3.828255599807484,3.1930570348845237,3.222804137589727
sample_09,5.628048052519213,5.565042483346092,5.189890184780389,5.102967261865636,4.890752044168748,4.287652091031941,5.085085379445499,5.388355863608127,3.6561728751952183,3.8034733398410836,3.9381088635092896,3.9201440773392093,3.606747454262902,3.3894086992313937,3.4559045860889506,3.1640012607683285,4.182150767515819,4.031510304798019,3.0597653864182672,2.9508348024847932
sample_10,5.647980230336989,5.574762453821386,5.128748727409976,5.274285125499864,5.080460525866361,4.44214124987461,5.0446212809878705,5.206448841745803,3.790382353829083,3.9463342698497015,3.8206781611661667,3.798776164499439,3.531034540822261,3.540858684690628,3.4431226800266224,3.211479195260305,4.06961073095809,3.7723880445296523,3.2066199056071887,3.0511066936107545
sample_11,5.796694908384139,5.501715572127026,4.880496033558288,5.139402911697248,4.73801642178199,3.926711447486887,5.016818561813789,5.0371420042926305,3.6003083020873,3.552743662833149,4.9923184333839705,4.700901864240052,4.169435543613065,4.090430923806024,3.781824244236145,3.175768609582544,4.2785429342114325,4.205396390707868,3.0905486347382816,2.96631549451899
