,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999
1,0.9835667661626267,0.9713259538389074,0.9221601622256218,0.9683531233866803,0.9734315211898059,0.3465901715947146,0.9847242249459266,1.0,0.9999999999999998,0.4560869827118847,0.07452487170891461,0.7536455430400913,0.9999999999999999,0.9263607717874561,0.07760803511141122,0.1641855114270506,0.09625071733724415,0.0,0.9182249105766714,0.9522696929238984,0.0,0.9856074766355141,0.9819693370762254,0.9999999999999999,1.0,0.4762532981530343,0.9809331709544833,1.0,1.0,0.0,0.20856574982368403,0.9342935894016182,0.05344232859235458,0.9999999999999999
2,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.4054671477895174,1.0000000000000002,1.0,0.9999999999999998,0.5721793867839287,0.07452487170891461,0.9605438826167548,0.9999999999999999,0.9999999999999999,1.0,0.7348168752897544,1.0,1.0,0.9182249105766714,0.9863818424566086,0.9895156873484078,0.9856074766355141,0.9999999999999999,0.9999999999999999,1.0,0.4762532981530343,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999
3,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999
4,0.9926526060287991,1.0000000000000002,0.9937030844213598,0.9999999999999999,1.0,0.9611900002595986,0.9985580389329489,0.996720201993909,0.9947654129507559,0.8338804891271611,1.0,0.8646515184901945,0.9644986141170216,0.9195623084559933,0.9739618501012829,0.9556311063033365,0.8499968118344704,0.9392903645833334,0.841480792159828,0.9999999999999999,0.9149518816993976,1.0,0.9999999999999999,0.991857210367516,1.0,1.0,1.0,0.9294753921038399,1.0,1.0,1.0,1.0,0.9999999999999999,0.980396672327931
5,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.4817187725805675,1.0,1.0,0.9999999999999999,0.0
6,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999
7,0.9835667661626267,0.9713259538389074,0.9221601622256218,0.9683531233866803,0.9734315211898059,0.3465901715947146,0.9847242249459266,1.0,0.9999999999999998,0.4560869827118847,0.07452487170891461,0.7536455430400913,0.9999999999999999,0.9263607717874561,0.07760803511141122,0.1641855114270506,0.09625071733724415,0.0,0.9182249105766714,0.9522696929238984,0.0,0.9856074766355141,0.9819693370762254,0.9999999999999999,1.0,0.4762532981530343,0.9809331709544833,1.0,1.0,0.0,0.20856574982368403,0.9342935894016182,0.05344232859235458,0.9999999999999999
8,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.4054671477895174,1.0000000000000002,1.0,0.9999999999999998,0.5721793867839287,0.07452487170891461,0.9605438826167548,0.9999999999999999,0.9999999999999999,1.0,0.7348168752897544,1.0,1.0,0.9182249105766714,0.9863818424566086,0.9895156873484078,0.9856074766355141,0.9999999999999999,0.9999999999999999,1.0,0.4762532981530343,1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999
9,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999
