"","176","182","189","190","195","197","199","200","201"
"176",0,2.33382888179364e-67,9.29515913815683e-137,2.08217862385985e-91,5.77773383715125e-105,1.70550993597103e-40,1.06709923608528e-28,7.62812496402486e-39,1.13542164798093e-15
"182",2.33382888179437e-67,0,0.022695665603597,0.000294444217823899,2.62241151521835e-109,0.000111478519371268,5.2563523940078e-05,0.157394162873966,0.131357159500916
"189",9.29515913814731e-137,0.0226956656035964,0,1.33340587056836e-94,5.24746559841636e-38,1.049717224517e-227,1.74326075068031e-112,1.37228934245203e-36,1.81054631775157e-105
"190",2.08217862385759e-91,0.000294444217823916,1.33340587056646e-94,0,3.01532330606316e-18,2.05938591959063e-157,4.14041479900026e-11,2.05881242701846e-150,1.69087250417019e-40
"195",5.77773383713464e-105,2.62241151521312e-109,5.24746559841017e-38,3.01532330606259e-18,0,0.0120331196251674,9.99790025928813e-142,7.34165060675646e-95,1.66760911021823e-31
"197",1.70550993597013e-40,0.00011147851937127,1.04971722451461e-227,2.05938591959274e-157,0.0120331196251689,0,4.3403314386529e-26,1.10188842373947e-40,1.36342544981107e-123
"199",1.0670992360838e-28,5.25635239400637e-05,1.74326075067525e-112,4.14041479899975e-11,9.99790025928131e-142,4.34033143865134e-26,0,4.13036120088118e-72,1.10805362122257e-169
"200",7.62812496400807e-39,0.157394162873987,1.37228934244909e-36,2.05881242701225e-150,7.34165060674183e-95,1.10188842373803e-40,4.13036120087516e-72,0,7.33912398778827e-113
"201",1.13542164797959e-15,0.13135715950093,1.81054631774358e-105,1.69087250416891e-40,1.66760911021724e-31,1.3634254498082e-123,1.1080536212193e-169,7.33912398779454e-113,0
