"","154","176","182","189","190","195","197","199","200","201"
"154",1,0.777467324569862,0.452168562569635,0.381248656488422,0.360271940979068,0.345470313793916,0.184660189756704,0.164346243732596,0.151667562622594,0.0754397470301217
"176",1.28632390562849,1,0.581632983325476,0.490325253829182,0.463377777152139,0.44434393874888,0.237484947608043,0.211357487749626,0.19506358609332,0.0970135572763119
"182",2.2122054738435,1.71991044924311,1,0.843379181195544,0.796931900491416,0.764003827173755,0.408464534881133,0.363433185323062,0.335348372713288,0.166797323817851
"189",2.62415542285728,2.03984452958734,1.18653174686869,1,0.94519788256255,0.906359930295435,0.48432083338649,0.431025166233131,0.39786943367707,0.197826301858135
"190",2.77640847592121,2.15833906661725,1.25530285765226,1.05826488856218,1,0.9589487318418,0.512500834768441,0.456117065909917,0.420872876950562,0.209312437151164
"195",2.89600277469537,2.25132901554021,1.30905616059028,1.10384231724058,1.04311145341257,1,0.534583649301243,0.475626640903926,0.438884975585927,0.218263634454813
"197",5.41937238568453,4.21252798904716,2.45021423665677,2.06502975436189,1.95171325456187,1.87155447892497,1,0.889961976023505,0.821386209023833,0.408359505792298
"199",6.09186028034379,4.7351985585173,2.75351479030532,2.32117819385812,2.19387010233081,2.10312494878589,1.12404386944122,1,0.922947038422765,0.458819304111001
"200",6.60415769624352,5.13368632476875,2.98461834098364,2.51696522950368,2.37800216550359,2.27969473533719,1.21866483536677,1.08418374186667,1,0.497280341280381
"201",13.2928664405286,10.3317826917577,6.00711363411446,5.0641061818268,4.78560897389846,4.58759882843421,2.4516103798406,2.18089624017033,2.01217111206649,1
