"","176_G1F","182_G0FN","189_G2F","190_G1FS","195_G1FN","197_G2FS","199_G2FN","200_G1FNS","201_G2FNS"
"176_G1F",1,-0.407739129557195,0.78888048145591,0.681914249244496,0.57479364161416,-0.544862924018449,-0.424945691026112,-0.45555071637537,0.343048246513751
"182_G0FN",-0.407739129557196,1,0.0793433547493667,-0.0693949058885338,0.666467029864922,0.031036214019473,-0.193084796840581,-0.046236699570579,0.0512102502165445
"189_G2F",0.788880481455911,0.0793433547493676,1,-0.728948425699646,-0.424167217859393,0.84432040793407,0.637335542560625,0.472656173281201,-0.619104732675446
"190_G1FS",0.681914249244494,-0.0693949058885346,-0.728948425699644,1,-0.305900890224936,0.803541537243922,0.369158455035127,0.710466476815697,-0.569471072472276
"195_G1FN",0.574793641614161,0.666467029864923,-0.424167217859391,-0.305900890224937,1,0.201786048477272,0.76740408501935,0.62518683139378,-0.487162549459523
"197_G2FS",-0.544862924018448,0.0310362140194727,0.84432040793407,0.803541537243922,0.201786048477273,1,-0.414964787441708,-0.502662560015066,0.715467060863845
"199_G2FN",-0.424945691026114,-0.193084796840582,0.637335542560624,0.36915845503513,0.767404085019353,-0.414964787441707,1,-0.6314854361685,0.742842594383775
"200_G1FNS",-0.455550716375369,-0.0462366995705786,0.472656173281198,0.710466476815697,0.625186831393778,-0.502662560015064,-0.631485436168497,1,0.774893966105031
"201_G2FNS",0.343048246513752,0.051210250216545,-0.619104732675445,-0.569471072472277,-0.487162549459525,0.715467060863844,0.742842594383775,0.774893966105033,1
