"","176","182","189","190","195","197","199","200","201"
"176",0,2.72347673611125e-29,5.31306995005219e-67,2.98887963323427e-23,2.39193709370085e-51,4.01013489359834e-12,3.45298399358612e-15,1.5329953242505e-10,2.91598368541684e-07
"182",2.72347673611099e-29,0,0.00260550350838928,0.0103506570424766,3.44903627579006e-57,0.953769186095329,0.00362507461200295,0.0273324463111837,0.667458098689062
"189",5.31306995005552e-67,0.00260550350838958,0,4.83948089634161e-20,3.55781920544062e-13,7.3288130947354e-48,6.20329964701291e-38,6.26869717538718e-05,3.95292923849731e-34
"190",2.98887963323387e-23,0.0103506570424768,4.83948089634211e-20,0,0.679567579569232,1.11196556506822e-56,0.155494261354228,2.88446466246036e-50,5.271427804336e-16
"195",2.39193709370191e-51,3.44903627579133e-57,3.55781920544019e-13,0.679567579569254,0,0.0399195729922504,9.5753337113945e-49,3.11918693138891e-14,9.87915073435861e-09
"197",4.01013489359816e-12,0.953769186095338,7.32881309473624e-48,1.11196556506773e-56,0.0399195729922513,0,0.688051916827255,4.95310209953223e-07,5.04303194580426e-43
"199",3.45298399358747e-15,0.00362507461200356,6.20329964701335e-38,0.155494261354225,9.57533371140364e-49,0.688051916827257,0,3.75559138336377e-08,3.05190832591717e-39
"200",1.53299532425052e-10,0.0273324463111834,6.26869717538736e-05,2.88446466246151e-50,3.11918693138859e-14,4.95310209953286e-07,3.75559138336349e-08,0,4.62583151399127e-34
"201",2.91598368541721e-07,0.667458098689092,3.95292923849742e-34,5.27142780433584e-16,9.87915073436002e-09,5.04303194580426e-43,3.05190832591739e-39,4.62583151399094e-34,0
